Label,PrawnID,Avg_Length,Std_Length,Uncertainty,Length_1,Length_2,Length_3,BoundingBox_1,BoundingBox_2,BoundingBox_3,Angle_1,Angle_2,Angle_3,Scale_1,Scale_2,Scale_3,Global_Uncertainty,Length_ground_truth_annotation(mm),Length_ground_truth_annotation_pixels,pred_Distance_pixels,combined_scale,combined_scale_ground,id,Length_fov(mm),Height(mm),focal_RealLength(cm),Length_1_pixels,Length_2_pixels,Length_3_pixels,Pond_Type,Euclidean_Distance,MPError_fov_min,MPError_fov_max,MPError_fov_median,AbsError_fov_min,AbsError_fov_max,AbsError_fov_median,AbsError_focal_min,AbsError_focal_max,AbsError_focal_median,MPError_focal_min,MPError_focal_max,MPError_focal_median,Error_distance_mm_ground_min,Error_distance_mm_ground_max,Error_distance_mm_ground_median,Error_percentage_distance_mm_ground_min,Error_percentage_distance_mm_ground_max,Error_percentage_distance_mm_ground_median,pose_eval_iou,std_length,mean_length,choice,mean_scale,pred_scale,annotation_length_1,annotation_length_2,annotation_length_3,MPE_length1,MPE_length2,MPE_length3,mean_annotation_length,mean_pixels,diff_pixels,diff_mm,diff_scale
full body:undistorted_GX010161_54_676.jpg_gamma.jpg_gamma,Prawn_0,91.34933333333333,5.300849009566509,3.060446602606785,89.033,86.333,98.682,"(3492.0002904, 678.0027834, 457.0003828, 673.0042562)","(3496.0131965, 632.0059774000001, 457.0004798, 720.9993529000001)","(3486.0125664, 653.9999424, 492.998016, 732.9993888)",-55.84,-57.653,-56.094,91.214,98.717,89.376,1.230960202536279,112.0965857609599,979.749038909072,1045.1251474851,0.1143290226339795,0.1144135705259552,67ee457667583908e8ad3464,119.4881366421652,400.0,121.2284290006164,812.1056062,852.2534761,881.9802432,square,1045.1251474851,38.40378145340165,21.08402407953349,34.20657131868548,33.15513664216525,20.80613664216524,30.45513664216524,34.89542900061639,22.54642900061638,32.19542900061639,40.41957189095292,22.84755983929834,36.16123122956251,25.76358576095991,13.41458576095991,23.06358576095991,29.84210644939932,13.59375140447084,25.90453625168186,0.9982310611290723,6.492187638487766,91.34933333333333,body_all_mean,93.10233333333333,87.46685460624164,107.41213398262022,99.24825905457743,109.62104355856964,34.206571318685434,38.403781453401606,21.08402407953345,105.42714553192242,848.7797751666667,196.3453723184332,28.138803308831868,5.635478727091694
full body:undistorted_GX010177_232_3047,Prawn_0,146.2603333333334,14.9535142432213,8.63341547365472,125.159,158.02,155.602,"(1721.990611, 1115.999951, 1284.996867, 193.000038)","(1715.993334, 1111.996955, 1292.9937025, 212.9953485)","(1687.9996231, 1132.0024198, 1324.9970979, 204.9960423)",171.495,170.682,171.241,103.73,82.855,86.093,1.230960202536279,147.6393535093827,1323.456519216285,1070.925336157095,0.1115841242691462,0.111555877632316,67ee457667583908e8ad3486,119.4982657927304,385.0,119.5628093219238,1298.274307,1309.27471,1339.6242986,square,1070.925336157095,4.52283432055995,24.37775864274752,23.2026157808188,5.660734207269627,38.52173420726963,36.10373420726968,5.59619067807624,38.45719067807624,36.0391906780763,4.471265093262362,24.336913478089,23.16113589675986,22.48035350938268,10.38064649061732,7.962646490617374,17.96143586109083,6.569197880405849,5.117316288105147,0.9836871799843054,18.314239878666363,146.26033333333336,body_all_mean,90.89266666666667,89.61848350289985,127.58666916189,159.73164193063604,153.72405645247406,4.522834320559937,24.37775864274751,23.20261578081876,147.01412251500005,1315.7244385333333,244.79910237623835,26.76206754060297,1.2741831637668213
