image_name,prawn_id,meas_1,meas_2,meas_3,avg,std,dev_pct,flag
undistorted_GX010179_88_1697.jpg_gamma_obj0_cropped0.705352_0.444284,1.jpg,332.9519,327.3316,324.0525,330.1418,1.8,OK

undistorted_GX010180_91_1563_obj0_cropped0.572396_0.699211,1.jpg,318.4274,321.5665,320.0391,319.9969,0.0,OK

undistorted_GX010180_99_1788_obj0_cropped0.43788_0.339204,1.jpg,300.5412,295.2372,291.8715,297.8892,2.0,OK

undistorted_GX010181_101_1542_obj0_cropped0.768259_0.257719,1.jpg,290.4961,288.4042,288.0451,289.4502,0.5,OK

undistorted_GX010183_128_2852.jpg_gamma_obj0_cropped0.722962_0.441199,1.jpg,263.5773,257.2567,261.9466,260.417,0.6,OK

undistorted_GX010183_37_685.jpg_gamma_obj0_cropped0.21890599999999996_0.757572,1.jpg,251.0777,253.4285,248.6001,252.2531,1.4,OK

undistorted_GX010183_80_1633.jpg_gamma_obj0_cropped0.500793_0.50607,1.jpg,258.7856,259.2373,258.0174,259.0115,0.4,OK

