Unnamed: 0,Label,PrawnID,Avg_Length,Std_Length,Uncertainty,Length_1,Length_2,Length_3,BoundingBox_1,BoundingBox_2,BoundingBox_3,Angle_1,Angle_2,Angle_3,Scale_1,Scale_2,Scale_3,Global_Uncertainty,combined_scale,Length_bounding_box_1_1,Length_bounding_box_1_2,Length_bounding_box_2_1,Length_bounding_box_2_2,Length_bounding_box_3_1,Length_bounding_box_3_2,Length_ground_truth_annotation(mm),Length_ground_truth_annotation_pixels,pred_Distance_pixels,combined_scale_ground,id,Length_fov(mm),Height(mm),focal_RealLength(cm),Length_1_pixels,Length_2_pixels,Length_3_pixels,Pond_Type,Euclidean_Distance,MPError_fov_min,MPError_fov_max,MPError_fov_median,AbsError_fov_min,AbsError_fov_max,AbsError_fov_median,AbsError_focal_min,AbsError_focal_max,AbsError_focal_median,MPError_focal_min,MPError_focal_max,MPError_focal_median,Error_distance_mm_ground_min,Error_distance_mm_ground_max,Error_distance_mm_ground_median,Error_percentage_distance_mm_ground_min,Error_percentage_distance_mm_ground_max,Error_percentage_distance_mm_ground_median,pose_eval_iou,std_length,mean_length,choice,mean_scale,pred_scale,annotation_length_1,annotation_length_2,annotation_length_3,MPE_length1,MPE_length2,MPE_length3,mean_annotation_length,mean_pixels,diff_pixels,diff_mm,diff_scale
207,carapace:undistorted_GX010080_238_3392.jpg_gamma,Prawn_2,37.667,4.548821898763092,2.626263547746536,43.922,35.841,33.238,"(3039.9829794, 24.0015996, 25.0007661, 236.9968929)","(3039.98464, 35.997752, 21.00196, 200.996328)","(3040.0232164, 52.00304120000001, 21.0010048, 192.9990018)",-84.193,-84.289,-84.053,54.009,56.08,58.078,0.2942581907953586,0.1850649248157193,238.3119081158996,238.3119081158996,202.090589076595,202.090589076595,194.1382417207028,194.1382417207028,41.94938518895541,226.9911892563234,118.9491050187122,0.1848062267367799,67ed4aafbd2d198747900746,22.01330717718508,650.0,22.42078032148945,237.2183298,200.996328,193.0396564,circle_female,118.9491050187122,33.77066256337603,49.88090893587479,38.58065573732577,11.22469282281492,21.90869282281492,13.82769282281493,10.81721967851055,21.50121967851054,13.42021967851056,32.54473698330389,48.95318901350245,37.44376462294733,8.711385188955411,1.972614811044586,6.108385188955403,26.20911363185334,4.491177111799523,17.04300992984404,0.9971174834171564,5.571146291383846,37.667,carapace_car_mean,56.05566666666667,54.035090711854885,42.02840068439027,40.47631762773242,39.083850899880055,49.88090893587477,38.58065573732575,33.770662563376014,40.52952307066758,210.4181047333333,91.4689997146211,15.653692822814921,2.0205759548117825
208,carapace:undistorted_GX010080_238_3392.jpg_gamma,Prawn_3,36.336,1.788530309127209,1.032608455428399,33.98,38.311,36.717,"(3999.9821526, 995.9961717000001, 64.9998315, 173.0016288)","(3971.97816, 971.995384, 88.99896, 196.997824)","(3984.034644, 976.0065978, 85.0029608, 197.000576)",-110.41,-114.179,-113.199,54.009,56.08,58.078,0.2942581907953586,0.1850649248157193,184.8094739521796,184.8094739521796,216.1688172281482,216.1688172281482,214.5570560226302,214.5570560226302,30.78657037522666,165.5294535724689,118.9491050187122,0.1859884734153869,67ed4aafbd2d198747900746,22.01330717718508,650.0,22.42078032148945,183.522582,214.848088,213.2449926,circle_female,118.9491050187122,35.21687116778964,42.54050487540112,40.0460081782687,11.96669282281492,16.29769282281492,14.70369282281492,11.55921967851054,15.89021967851055,14.29621967851054,34.01771535759431,41.47691179690049,38.93624119211957,3.193429624773341,7.524429624773344,5.930429624773335,9.397968289503652,19.64038950894872,16.15172706041707,0.9971174834171564,2.190493323431963,36.336,carapace_car_mean,56.05566666666667,54.035090711854885,30.648494431014996,29.516664331752658,28.501231718115104,35.216871167789634,42.54050487540111,40.0460081782687,29.555463493627585,203.8718875333333,84.9227825146211,14.322692822814918,2.0205759548117825
228,carapace:undistorted_GX010082_8_59.jpg_gamma,Prawn_0,34.39366666666667,4.484062319915825,2.58887458746646,31.252,40.735,31.194,"(732.002622, 836.00114, 168.998336, 80.99821599999999)","(715.9955471999999, 827.9942178, 184.998024, 80.998203)","(740.0001192000001, 828.0007740000001, 165.0019332, 65.00298480000001)",154.537,156.501,158.682,59.54,49.254,56.436,0.2942581907953586,0.1918883105581718,187.4063727997304,187.4063727997304,201.952909791203,201.952909791203,177.344371189633,177.344371189633,27.20579131856963,142.3024947075769,121.5010126345064,0.1911828135864793,67ed4aafbd2d1987479006ad,23.31462404554253,650.0,22.90179075065961,186.074408,200.636169,176.0464584,circle_female,121.5010126345064,25.25926766191407,42.76513061116356,25.39797758369855,7.879375954457473,17.42037595445747,7.937375954457469,8.292209249340385,17.83320924934038,8.35020924934038,26.58270580669483,43.77859150445657,26.71895958447582,3.988208681430365,13.52920868143037,4.046208681430361,12.78517882102444,33.21273764927057,12.94703917007027,0.9689582557660144,5.491832329317178,34.39366666666667,carapace_car_mean,55.07666666666666,52.1136486683927,23.900318224315903,28.89156103211453,25.214844196537122,25.397977583698545,42.76513061116354,25.259267661914052,26.00224115098918,187.58567846666665,66.08466583216025,11.079042621124138,2.963017998273962
230,carapace:undistorted_GX010082_8_59.jpg_gamma,Prawn_2,37.46033333333333,1.332546517845518,0.7693460907858085,36.956,39.285,36.14,"(3844.003618, 567.999692, 100.997702, 196.999998)","(3855.9675996, 579.9954024, 97.0008276, 169.0003248)","(3860.0135868, 572.0014344, 88.999572, 185.0028516)",-117.031,-119.745,-115.56,59.54,49.254,56.436,0.2942581907953586,0.1847453782057815,221.3809725818387,221.3809725818387,194.8596170005226,194.8596170005226,205.2972939819589,205.2972939819589,27.46162680939702,147.7328670269418,128.3340238878804,0.1858870497950121,67ed4aafbd2d1987479006ab,23.70911777983627,650.0,24.18974869050342,220.036024,193.494339,203.959704,circle_female,128.3340238878804,34.39646436127209,39.64842107716363,35.84501087824368,12.43088222016373,15.57588222016373,13.24688222016374,11.95025130949658,15.09525130949658,12.76625130949658,33.06655038598943,38.42497469644031,34.54446181809877,8.678373190602976,11.82337319060297,9.494373190602978,24.01320750028493,30.0964062380119,25.69101956543722,0.9761821000997571,1.6320295136220193,37.46033333333333,carapace_car_mean,55.07666666666666,54.12855302318492,24.812372695153137,29.994085155914604,26.177061986487665,35.84501087824368,39.64842107716362,34.39646436127208,26.994506612518467,205.83002233333332,77.49599844545293,13.751215553497062,0.9481136434817401
231,carapace:undistorted_GX010082_8_59.jpg_gamma,Prawn_3,36.906,1.747686470737815,1.009027254339545,35.934,39.36,35.424,"(3960.0054, 1396.00461, 77.00308199999999, 201.001086)","(3967.9662702, 1407.9896202, 72.99935339999999, 180.9985992)","(3988.0160784, 1408.0048332, 68.99865360000001, 188.9985204)",-110.807,-111.801,-109.885,59.54,49.254,56.436,0.2942581907953586,0.1847453782057815,215.2461642182693,215.2461642182693,195.1650545286741,195.1650545286741,201.1995400392407,201.1995400392407,34.3082201889254,185.0,128.3340238878804,0.1854498388590562,67ed4aafbd2d1987479006ab,23.70911777983627,650.0,24.18974869050342,213.951036,193.863744,199.9188864,circle_female,128.3340238878804,33.07046697200693,39.76342027480623,34.02037685802784,11.71488222016373,15.65088222016373,12.22488222016372,11.23425130949658,15.17025130949658,11.74425130949656,31.71367239582367,38.54230515624131,32.68283884203419,1.115779811074596,5.051779811074596,1.62577981107458,3.149784922861889,12.8348064305757,4.52434967182774,0.9761821000997571,2.140470041836606,36.906,carapace_car_mean,55.07666666666666,54.12855302318492,31.071548538797447,37.5604011856905,32.78049471968247,34.02037685802786,39.76342027480623,33.07046697200692,33.80414814805681,202.57788879999998,74.24386491211959,13.19688222016373,0.9481136434817401
253,carapace:undistorted_GX010082_65_1070.jpg_gamma,Prawn_1,44.07533333333333,3.31037211738432,1.911244233089668,40.646,48.55,43.03,"(4088.0141666, 736.0038248, 236.999557, 12.9996568)","(4116.029792, 728.0047739999999, 253.002645, 17.002069)","(4088.0100456, 720.0022776, 253.0020138, 33.000006)",177.089,176.367,172.763,58.138,52.01,59.034,0.2942581907953586,0.1918780169145282,237.3558111677784,237.3558111677784,253.5732807834385,253.5732807834385,255.1450947654205,255.1450947654205,38.42280430855882,200.2498439450079,171.8853364743556,0.1918743283470942,67ed4ab0bd2d198747900888,32.98101749938578,650.0,32.39875885548339,236.3077148,252.50855,254.023302,circle_female,171.8853364743556,18.85790114799543,32.06793511969973,23.35343365236863,7.664982500614222,15.56898250061422,10.04898250061422,8.247241144516614,16.15124114451661,10.63124114451661,20.29041269624715,33.26723201754194,24.70657946668979,2.223195691441184,10.12719569144118,4.607195691441184,5.469654311472675,20.85931141388503,10.70693862756492,0.9732808868557029,4.054361273164161,44.07533333333333,carapace_car_mean,56.394,52.116444399435736,34.443882477038755,38.50218110844221,33.92110376139308,18.857901147995427,32.06793511969973,23.353433652368633,35.622389115624685,247.61318893333336,75.72785245897776,11.094315833947554,4.277555600564263
275,carapace:undistorted_GX010082_236_3137.jpg_gamma,Prawn_2,38.31566666666667,3.547785631755234,2.048314989520971,40.55,41.089,33.308,"(3735.9844616, 1643.9912104, 160.9970768, 152.9967488)","(3755.9764564, 1671.9866212, 168.9964122, 161.001393)","(3719.9893644, 1647.9970602, 156.9972519, 153.0018618)",-136.469,-136.397,-135.744,54.424,56.462,65.391,0.2942581907953586,0.189230528836301,222.0992208034853,222.0992208034853,233.4121588187145,233.4121588187145,219.2206806357883,219.2206806357883,31.95886844912375,169.7056274847717,152.5031590208728,0.1883194383285346,67ed4aafbd2d1987479006f5,28.85825343072626,650.0,28.74540187757,220.68932,231.9967118,217.8043428,circle_female,152.5031590208728,13.35939284638446,29.7664741640676,28.83291385764178,4.449746569273735,12.23074656927373,11.69174656927375,4.562598122429996,12.34359812243,11.80459812243001,13.69820500309234,30.04112565998198,29.11121608490753,1.349131550876255,9.130131550876253,8.591131550876266,4.050473012117974,22.22037905735417,21.18651430549017,0.9954388143608526,4.3451322572889906,38.315666666666665,carapace_car_mean,58.75899999999999,52.84559558912808,31.182130582972896,30.056609309760844,25.95244414136069,28.832913857641767,29.766474164067603,13.359392846384468,29.063728011364812,223.49679153333332,70.99363251246052,9.457413235940404,5.913404410871912
287,carapace:undistorted_GX010084_30_344.jpg_gamma,Prawn_2,34.274,3.884616068545256,2.242784132872949,36.871,37.168,28.783,"(4160.001834, 599.999976, 140.998194, 120.999195)","(4168.0153548, 592.0039494, 157.0003497, 121.0029003)","(4183.9813906, 607.9991511000001, 121.0007997, 108.9977537)",-139.399,-142.431,-138.013,50.01,52.953,56.089,0.2942581907953586,0.1865924495219801,185.7990740071371,185.7990740071371,198.2191002071545,198.2191002071545,162.8548551308355,162.8548551308355,33.49837368884659,177.341478509682,124.8732883649918,0.1888919274292491,67ed4ab0bd2d1987479007d1,23.30041275588841,650.0,23.53743280382858,184.391871,196.8157104,161.4409687,circle_female,124.8732883649918,19.04800487826702,37.31055543508285,36.80558499664125,5.482587244111595,13.86758724411159,13.5705872441116,5.245567196171425,13.63056719617142,13.33356719617143,18.22453252326521,36.67285621010392,36.16274903358039,4.71537368884659,3.669626311153408,3.372626311153411,16.38249553155192,9.873079829835902,9.14709747810857,0.997462236971756,4.757663607276159,34.274,carapace_car_mean,53.01733333333333,53.59273660653681,35.46120346124415,33.49035531691915,31.617871331220382,36.805584996641244,37.31055543508284,19.048004878267,33.52314336979456,180.8828500333333,56.00956166834152,10.973587244111592,0.5754032732034773
288,carapace:undistorted_GX010084_30_344.jpg_gamma,Prawn_3,36.25266666666666,1.221799310670766,0.7054061609114661,37.898,35.887,34.973,"(3091.998275999999, 1315.998147, 133.001595, 137.002395)","(3092.010394800001, 1352.0065866, 125.0008518, 145.0011999)","(3103.9876956, 1311.9946257, 124.9999454, 152.9995742)",-134.145,-130.732,-129.207,50.01,52.953,56.089,0.2942581907953586,0.1865924495219801,190.9426105097552,190.9426105097552,191.4433621809995,191.4433621809995,197.5698763865187,197.5698763865187,33.37705905685286,178.0449381476485,124.8732883649918,0.1874642402311604,67ed4ab0bd2d1987479007d1,23.30041275588841,650.0,23.53743280382858,189.527898,190.0324311,196.1600597,circle_female,124.8732883649918,33.37599646616417,38.51809394720459,35.07283206763338,11.67258724411159,14.5975872441116,12.58658724411159,11.43556719617142,14.36056719617143,12.34956719617142,32.6982735143437,37.89267823149355,34.41236992830669,1.595940943147134,4.520940943147139,2.509940943147129,4.563351565914089,11.92923358263533,6.994011600710924,0.997462236971756,1.4963924396138,36.25266666666666,carapace_car_mean,53.01733333333333,53.59273660653681,35.601867256078485,33.6232013573638,31.743289797936942,38.518093947204584,35.07283206763338,33.37599646616415,33.65611947045974,191.90679626666667,67.03350790167488,12.952253910778253,0.5754032732034773
298,carapace:undistorted_GX010084_130_1748.jpg_gamma,Prawn_0,35.57666666666667,0.4978676754140819,0.2874440364211335,34.92,35.685,36.125,"(2275.9840992, 455.9966507999999, 181.001418, 64.9985748)","(2288.001452, 440.0020405, 152.9989923, 61.0008553)","(2283.979334, 431.9937076, 169.0007592, 72.9999088)",-19.573,-21.541,-23.199,54.708,45.793,50.596,0.2942581907953586,0.1916260669105261,192.3182987758624,192.3182987758624,164.7112503508699,164.7112503508699,184.0930289146897,184.0930289146897,29.95949612264489,156.6045976336582,126.9670614001338,0.1913066191883363,67ed4aaebd2d19874790052b,24.33019860329491,650.0,23.93208920125663,191.040336,163.4123205,182.77805,circle_female,126.9670614001338,30.32589174314171,32.64996926423554,31.81953593023704,10.58980139670509,11.79480139670509,11.35480139670509,10.98791079874337,12.19291079874337,11.75291079874338,31.46595303191116,33.75200221105432,32.93515706527497,4.960503877355109,6.165503877355107,5.725503877355109,14.20533756401806,17.06713876084459,16.04456740186383,0.9852409209163684,0.6097608820950492,35.57666666666667,carapace_car_mean,50.36566666666667,52.18496711446463,28.625538793898183,34.198370413307316,30.95197202025026,30.325891743141725,31.81953593023705,32.64996926423554,31.258627075818584,179.07690216666666,52.109840766532855,11.246468063371758,1.819300447797957
