image_name,pixel_rel_diff,real_length_rel_diff
undistorted_GX010191_37_1242,0.0681966848060582,4.000000000000008
undistorted_GX010191_8_309,0.0656043324189291,6.75862068965518
undistorted_GX010191_32_305,0.4425198944029785,6.344827586206889
undistorted_GX010193_11_1065,0.2719072631353484,2.388888888888895
undistorted_GX010193_27_1553,0.4546249839332618,3.666666666666664
undistorted_GX010191_94_1132,1.1809716535184118,12.94444444444445
