image_name,prawn_id,meas_1,meas_2,meas_3,avg,std,dev_pct,flag
undistorted_GX010080_238_3392.jpg_gamma_obj7_cropped0.7308_0.776331,1.jpg,839.869,820.3566,834.5945,830.1128,0.5,OK

undistorted_GX010082_236_3137.jpg_gamma_obj2_cropped0.05702410000000001_0.264227,1.jpg,526.4466,516.4,513.4832,521.4233,1.5,OK

undistorted_GX010082_53_796.jpg_gamma_obj2_cropped0.7874280000000001_0.593423,1.jpg,447.8661,438.3081,442.3302,443.0871,0.2,OK

undistorted_GX010082_65_1070.jpg_gamma_obj2_cropped0.700407_0.878715,1.jpg,754,753.0106,742.033,753.5053,1.5,OK

undistorted_GX010082_8_59.jpg_gamma_obj2_cropped0.755945_0.47075700000000004,1.jpg,746.0965,751.3641,744.5079,748.7303,0.6,OK

undistorted_GX010084_130_1748.jpg_gamma_obj2_cropped0.357819_0.4446010000000001,1.jpg,557.3096,548.6575,555.3251,552.9835,0.4,OK

undistorted_GX010084_30_344.jpg_gamma_obj2_cropped0.207125_0.521242,1.jpg,694.8093,698.6444,697.5213,696.7269,0.1,OK

undistorted_GX010085_261_3610.jpg_gamma_obj2_cropped0.652377_0.435178,1.jpg,718.5458,724.4667,728.2225,721.5062,0.9,OK

undistorted_GX010085_263_3738.jpg_gamma_obj2_cropped0.506432_0.382421,1.jpg,678.5779,684.9467,696.563,681.7623,2.2,OK

undistorted_GX010088_262_3712.jpg_gamma_obj2_cropped0.0832966_0.156131,1.jpg,734.8911,727.6435,725.6783,731.2673,0.8,OK

undistorted_GX010088_327_4364.jpg_gamma_obj2_cropped0.0898486_0.872778,1.jpg,734.2929,738.0312,736.3647,736.162,0.0,OK

undistorted_GX010089_11_236.jpg_gamma_obj2_cropped0.49302100000000004_0.456011,1.jpg,429.6941,428.5464,424.9729,429.1202,1.0,OK

undistorted_GX010090_132_1852.jpg_gamma_obj2_cropped0.4200920000000001_0.41218099999999996,1.jpg,361.7071,357.7988,361.5356,359.7529,0.5,OK

undistorted_GX010091_5_149.jpg_gamma_obj2_cropped0.107193_0.133569,1.jpg,378.4706,378.431,383.471,378.4508,1.3,OK

undistorted_GX010094_24_430.jpg_gamma_obj2_cropped0.9753109999999999_0.174068,1.jpg,555.3602,551.1307,538.0595,553.2454,2.7,OK

undistorted_GX010094_9_129.jpg_gamma_obj2_cropped0.636844_0.8948439999999999,1.jpg,616.0657,621.6703,621.8625,618.868,0.5,OK

undistorted_GX010096_107_1571.jpg_gamma_obj2_cropped0.0663759_0.882276,1.jpg,344.4256,353.5774,354.4249,349.0015,1.6,OK

undistorted_GX010097_105_1651.jpg_gamma_obj2_cropped0.696019_0.307528,1.jpg,725.069,719.5554,728.6206,722.3122,0.9,OK

undistorted_GX010097_32_528.jpg_gamma_obj2_cropped0.8317550000000001_0.863504,1.jpg,640.3351,650.0354,639.7406,645.1852,0.8,OK

undistorted_GX010097_60_1080.jpg_gamma_obj2_cropped0.496912_0.391393,1.jpg,770.1461,778.257,778.4016,774.2016,0.5,OK

undistorted_GX010102_9_165.jpg_gamma_obj2_cropped0.4502630000000001_0.499096,1.jpg,412.8256,415.0614,423.1359,413.9435,2.2,OK

undistorted_GX010105_28_816.jpg_gamma_obj2_cropped0.454789_0.707467,1.jpg,709.8014,714.1989,712.0688,712.0001,0.0,OK

undistorted_GX010152_36_378.jpg_gamma_obj2_cropped0.73965_0.810014,1.jpg,962.2328,985.9513,999.732,974.0921,2.6,OK

undistorted_GX010155_18_219.jpg_gamma_obj2_cropped0.572885_0.834396,1.jpg,647.8966,657.6078,633.9716,652.7522,2.9,OK

undistorted_GX010155_78_1170.jpg_gamma_obj2_cropped0.535611_0.115453,1.jpg,661.7084,669.8373,672.1904,665.7728,1.0,OK

undistorted_GX010157_160_2259_obj2_cropped0.549919_0.901779,1.jpg,374.7666,373.2894,379.7591,374.028,1.5,OK

undistorted_GX010157_177_2665.jpg_gamma_obj2_cropped0.978281_0.39623299999999995,1.jpg,587.0307,578.911,586.9727,582.9709,0.7,OK

undistorted_GX010157_68_883_obj2_cropped0.570361_0.100865,1.jpg,435.5066,426.1854,430.3045,430.846,0.1,OK

undistorted_GX010173_75_922.jpg_gamma_obj2_cropped0.984976_0.161126,1.jpg,770.0416,789.0101,764.4423,779.5258,1.9,OK

undistorted_GX010177_232_3047_obj2_cropped0.659529_0.0816355,1.jpg,468.2702,457.28,461.7034,462.7751,0.2,OK

undistorted_GX010178_114_2258_obj2_cropped0.575344_0.634199,1.jpg,486.5439,474.0464,480.026,480.2952,0.1,OK

undistorted_GX010178_189_3987.jpg_gamma_obj2_cropped0.65657_0.0525862,1.jpg,541.4139,528.0502,535.3027,534.732,0.1,OK

undistorted_GX010179_200_3927.jpg_gamma_obj2_cropped0.964781_0.0731784,1.jpg,467.8515,463.0011,461.1399,465.4263,0.9,OK

undistorted_GX010179_88_1697.jpg_gamma_obj2_cropped0.476752_0.317424,1.jpg,632.7243,618.8764,617.822,625.8003,1.3,OK

undistorted_GX010180_99_1788_obj2_cropped0.0383404_0.668589,1.jpg,435.9289,438.8827,429.8023,437.4058,1.7,OK

undistorted_GX010180_99_1788_obj7_cropped0.131166_0.985759,1.jpg,771.623,792.0006,795.1233,781.8118,1.7,OK

undistorted_GX010181_101_1542_obj2_cropped0.0301957_0.652777,1.jpg,404.4762,406.6018,393.7829,405.539,2.9,OK

undistorted_GX010183_128_2852.jpg_gamma_obj2_cropped0.0351618_0.120096,1.jpg,646.6916,649.0146,650.1269,647.8531,0.4,OK

undistorted_GX010183_37_685.jpg_gamma_obj2_cropped0.9877950000000001_0.619576,1.jpg,493.0365,503.5722,486.2972,498.3044,2.4,OK

