image_name,prawn_id,meas_1,meas_2,meas_3,avg,std,dev_pct,flag
undistorted_GX010067_33_625.jpg_gamma_obj3_cropped0.0593677_0.723095,1.jpg,147.0034,149.0302,145.0862,148.0168,2.0,OK

undistorted_GX010080_193_2640.jpg_gamma_obj3_cropped0.970145_0.215488,1.jpg,188.7326,188.9391,189.7077,188.8359,0.5,OK

undistorted_GX010080_237_3366.jpg_gamma_obj3_cropped0.734297_0.565961,1.jpg,202.2672,203.1059,204.3135,202.6865,0.8,OK

undistorted_GX010080_238_3392.jpg_gamma_obj3_cropped0.267366_0.374916,1.jpg,214.9814,212.7581,213.0164,213.8697,0.4,OK

undistorted_GX010082_236_3137.jpg_gamma_obj3_cropped0.9231249999999999_0.686749,1.jpg,185.5398,184.3828,187.0321,184.9613,1.1,OK

undistorted_GX010082_8_59.jpg_gamma_obj3_cropped0.320508_0.590259,1.jpg,164.4384,162.5208,162.6038,163.4796,0.5,OK

undistorted_GX010084_130_1748.jpg_gamma_obj3_cropped0.731519_0.587507,1.jpg,219.693,217.4121,212.059,218.5525,3.0,OK

undistorted_GX010084_30_344.jpg_gamma_obj3_cropped0.03599_0.301817,1.jpg,179.6274,174.6683,177.8004,177.1478,0.4,OK

undistorted_GX010085_263_3738.jpg_gamma_obj3_cropped0.522785_0.8216189999999999,1.jpg,169.2602,166.0181,166.2077,167.6391,0.9,OK

undistorted_GX010088_262_3712.jpg_gamma_obj3_cropped0.498417_0.390083,1.jpg,210.44,206.0413,206.8913,208.2406,0.6,OK

undistorted_GX010088_327_4364.jpg_gamma_obj3_cropped0.307725_0.365175,1.jpg,230.0543,233.3088,235.0766,231.6816,1.5,OK

undistorted_GX010089_11_236.jpg_gamma_obj3_cropped0.651187_0.840038,1.jpg,82.7587,82.8794,82.7345,82.8191,0.1,OK

undistorted_GX010091_5_149.jpg_gamma_obj3_cropped0.162995_0.491598,1.jpg,178.2134,182.0165,181.8378,180.1149,1.0,OK

undistorted_GX010097_105_1651.jpg_gamma_obj3_cropped0.839268_0.685718,1.jpg,211.2865,209.6902,210.535,210.4884,0.0,OK

undistorted_GX010097_60_1080.jpg_gamma_obj3_cropped0.284325_0.637667,1.jpg,218.2292,218.1467,219.5131,218.188,0.6,OK

undistorted_GX010102_9_165.jpg_gamma_obj3_cropped0.167656_0.431313,1.jpg,83.4865,83.5464,82.0731,83.5165,1.7,OK

undistorted_GX010177_232_3047_obj3_cropped0.45725_0.40173,1.jpg,377.8783,368.4264,383.5649,373.1523,2.8,OK

