image_name,prawn_id,meas_1,meas_2,meas_3,avg,std,dev_pct,flag
undistorted_GX010067_33_625.jpg_gamma_obj3_cropped0.0593677_0.723095,1.jpg,571.5916,571.5453,576.0295,571.5685,0.8,OK

undistorted_GX010068_26_666.jpg_gamma_obj3_cropped0.982429_0.0490108,1.jpg,349.0702,341.0367,341.0718,345.0534,1.2,OK

undistorted_GX010069_19_191.jpg_gamma_obj3_cropped0.0654178_0.0553298,1.jpg,665.1271,673.502,668.0906,669.3145,0.2,OK

undistorted_GX010073_42_695.jpg_gamma_obj3_cropped0.0654013_0.926315,1.jpg,431.7789,438.6171,429.893,435.198,1.2,OK

undistorted_GX010073_55_1014.jpg_gamma_obj3_cropped0.947056_0.543215,1.jpg,600.7803,587.5798,593.1222,594.1801,0.2,OK

undistorted_GX010080_157_2283.jpg_gamma_obj3_cropped0.665949_0.789375,1.jpg,694.6308,695.5056,686.5858,695.0682,1.2,OK

undistorted_GX010080_193_2640.jpg_gamma_obj3_cropped0.970145_0.215488,1.jpg,706.9597,718.2674,712.2977,712.6135,0.0,OK

undistorted_GX010080_193_2640.jpg_gamma_obj8_cropped0.97541_0.429801,1.jpg,266.0564,268.33,264.5525,267.1932,1.0,OK

undistorted_GX010080_237_3366.jpg_gamma_obj3_cropped0.734297_0.565961,1.jpg,899.327,905.0006,911.1581,902.1638,1.0,OK

undistorted_GX010080_238_3392.jpg_gamma_obj3_cropped0.267366_0.374916,1.jpg,734.4032,739.6999,737.0427,737.0515,0.0,OK

undistorted_GX010080_238_3392.jpg_gamma_obj8_cropped0.963639_0.247421,1.jpg,358.236,351.0356,360.1999,354.6358,1.6,OK

undistorted_GX010082_236_3137.jpg_gamma_obj3_cropped0.9231249999999999_0.686749,1.jpg,752.7363,744.6261,742.8916,748.6812,0.8,OK

undistorted_GX010082_8_59.jpg_gamma_obj3_cropped0.320508_0.590259,1.jpg,608.7076,606.0008,593.2529,607.3542,2.3,OK

undistorted_GX010084_130_1748.jpg_gamma_obj3_cropped0.731519_0.587507,1.jpg,840.8091,832.7353,835.4639,836.7722,0.2,OK

undistorted_GX010084_30_344.jpg_gamma_obj3_cropped0.03599_0.301817,1.jpg,527.2504,527.1404,532.5082,527.1954,1.0,OK

undistorted_GX010085_261_3610.jpg_gamma_obj3_cropped0.0120598_0.819504,1.jpg,717.3981,715.2797,701.7443,716.3389,2.0,OK

undistorted_GX010085_263_3738.jpg_gamma_obj3_cropped0.522785_0.8216189999999999,1.jpg,571.26,585.5271,584.9991,578.3936,1.1,OK

undistorted_GX010088_262_3712.jpg_gamma_obj3_cropped0.498417_0.390083,1.jpg,536.5743,545.6006,536.5743,541.0875,0.8,OK

undistorted_GX010088_327_4364.jpg_gamma_obj3_cropped0.307725_0.365175,1.jpg,756.2143,749.0808,743.0814,752.6475,1.3,OK

undistorted_GX010089_11_236.jpg_gamma_obj3_cropped0.651187_0.840038,1.jpg,328.8662,320.601,321.9084,324.7336,0.9,OK

undistorted_GX010090_132_1852.jpg_gamma_obj3_cropped0.0275858_0.520023,1.jpg,666.0691,672.3883,685.1752,669.2287,2.4,OK

undistorted_GX010091_5_149.jpg_gamma_obj3_cropped0.162995_0.491598,1.jpg,450.2899,446.4101,453.6353,448.35,1.2,OK

undistorted_GX010094_24_430.jpg_gamma_obj3_cropped0.105963_0.670068,1.jpg,538.6771,547.9352,553.9251,543.3061,2.0,OK

undistorted_GX010094_9_129.jpg_gamma_obj3_cropped0.0120026_0.0812375,1.jpg,376.3469,370.3255,381.1365,373.3362,2.1,OK

undistorted_GX010097_105_1651.jpg_gamma_obj3_cropped0.839268_0.685718,1.jpg,671.193,679.3997,674.3827,675.2964,0.1,OK

undistorted_GX010097_32_528.jpg_gamma_obj3_cropped0.4180380000000001_0.664201,1.jpg,650.5398,661.1543,664.7022,655.847,1.4,OK

undistorted_GX010097_60_1080.jpg_gamma_obj3_cropped0.284325_0.637667,1.jpg,688.1424,690.0725,688.1046,689.1074,0.1,OK

undistorted_GX010102_9_165.jpg_gamma_obj3_cropped0.167656_0.431313,1.jpg,383.9284,379.3481,376.6218,381.6383,1.3,OK

undistorted_GX010155_18_219.jpg_gamma_obj3_cropped0.104707_0.103039,1.jpg,593.2832,590.3389,578.8307,591.8111,2.2,OK

undistorted_GX010155_78_1170.jpg_gamma_obj3_cropped0.285835_0.23510299999999998,1.jpg,555.9721,551.1633,541.1285,553.5677,2.2,OK

undistorted_GX010157_177_2665.jpg_gamma_obj3_cropped0.983424_0.108256,1.jpg,672.3935,670.1597,670.3223,671.2766,0.1,OK

undistorted_GX010157_68_883_obj3_cropped0.585591_0.201397,1.jpg,582.0928,594.4014,585.2265,588.2471,0.5,OK

undistorted_GX010173_75_922.jpg_gamma_obj3_cropped0.98267_0.134134,1.jpg,821.0755,824.2912,822.1587,822.6834,0.1,OK

undistorted_GX010177_232_3047_obj3_cropped0.45725_0.40173,1.jpg,1327.7293,1359.1707,1317.6767,1343.45,1.9,OK

undistorted_GX010178_189_3987.jpg_gamma_obj3_cropped0.928445_0.303228,1.jpg,752.0007,746.6438,758.0059,749.3222,1.2,OK

undistorted_GX010179_200_3927.jpg_gamma_obj3_cropped0.9733329999999999_0.3867610000000001,1.jpg,656.4785,647.2156,643.2045,651.847,1.3,OK

undistorted_GX010179_88_1697.jpg_gamma_obj3_cropped0.872223_0.270992,1.jpg,700.1785,704.8986,693.2662,702.5386,1.3,OK

undistorted_GX010180_99_1788_obj3_cropped0.676345_0.24528800000000003,1.jpg,441.2811,428.9394,432.6037,435.1102,0.6,OK

undistorted_GX010183_37_685.jpg_gamma_obj3_cropped0.9867869999999999_0.654527,1.jpg,746.1046,753.3021,735.0483,749.7033,2.0,OK

