image_name,manual_size,manual_bbox_x,manual_bbox_y,manual_bbox_width,manual_bbox_height,manual_bbox_x_mm,manual_bbox_y_mm,manual_bbox_width_mm,manual_bbox_height_mm,shai_matched,shai_iou,shai_length,shai_bbox_x,shai_bbox_y,shai_bbox_width,shai_bbox_height,keypoints_available,start_carapace_x,start_carapace_y,eyes_x,eyes_y,rostrum_x,rostrum_y,tail_x,tail_y,keypoints_score,keypoints_inside_bbox,keypoints_valid_total,calculated_total_length_mm,calculated_carapace_length_mm,reference_total_length,reference_carapace_length,pond_type,manual_length_pixels,pixel_error,pixel_error_pct,is_outlier,is_problematic,mm_error,mm_error_pct,is_clean
undistorted_GX010191_110_1355.jpg,small,0.7793485,0.471722,0.102951,0.229386,4139.899232,1409.5053360000002,546.875712,685.4053680000001,True,0.4906720944732868,721.177,4252,1344,341,637,True,0.828509,0.591027,0.823271,0.600718,0.819948,0.613251,0.84468,0.578766,1.0,4,4,32.59514982881077,7.821599457593754,145,41,Circle,166.96478385787788,554.2122161421221,331.93359901203667,True,False,-112.40485017118922,77.52058632495809,False
undistorted_GX010191_114_1383.jpg,small,0.846176,0.0187885,0.100134,0.301971,4494.886912,56.14003800000004,531.911808,902.289348,True,0.4203727342369112,814.607,4616,104,261,773,True,0.900443,0.174369,0.911019,0.22765,0.916785,0.278349,0.869377,0.0340125,1.0,4,4,149.47665339888115,32.678532287469416,145,41,Circle,772.2901670780234,42.316832921976584,5.479395533686935,False,False,4.4766533988811545,3.0873471716421754,True
undistorted_GX010191_117_1408.jpg,big,0.689068,0.181558,0.153602,0.295546,3660.329216,542.495304,815.933824,883.0914479999999,True,0.6661534600078569,978.897,3760,560,677,709,True,0.767872,0.32948,0.738665,0.37866,0.710576,0.436155,0.829031,0.223896,1.0,4,4,168.936412438593,40.42866929168613,180,50,Circle,893.410137538574,85.48686246142609,9.5686022431926,False,False,-11.06358756140699,6.146437534114995,True
undistorted_GX010191_118_1415.jpg,big,0.708987,0.0512999999999999,0.120522,0.328776,3766.138944,153.28439999999995,640.212864,982.382688,True,0.7567868394717457,1038.599,3820,172,533,893,True,0.768002,0.223965,0.747836,0.280971,0.729618,0.344128,0.819469,0.0856282,1.0,4,4,171.0577669656087,37.91334308478069,180,50,Circle,907.9658974440846,130.63310255591534,14.387445929813698,False,False,-8.942233034391307,4.967907241328504,True
undistorted_GX010191_14_460.jpg,big,0.5683941,0.1730445,0.0796438,0.398631,3019.3094592,517.0569660000001,423.0678656,1191.109428,True,0.412686436486933,965.401,3064,648,221,941,True,0.607487,0.359733,0.614204,0.28992,0.616937,0.233797,0.583761,0.517522,1.0,4,4,162.48565885432174,39.70394097783237,180,50,Circle,865.8936516145861,99.50734838541382,11.491867182519206,False,False,-17.51434114567826,9.73018952537681,True
undistorted_GX010191_14_460.jpg,small,0.6685829999999999,0.7095227,0.154764,0.0811446,3551.5128959999997,2120.0538275999997,822.1063680000001,242.4600648,True,0.0194951241527878,792.01,3536,2224,793,5,True,0.754422,0.738214,0.728972,0.738645,0.707176,0.73599,0.8097,0.734618,1.0,4,4,106.99335930628354,26.559887146861456,145,41,Circle,544.6229174218485,247.38708257815154,45.42355355687924,True,False,-38.00664069371646,26.211476340494112,False
undistorted_GX010191_15_479.jpg,big,0.5500237,0.3838315,0.0576606,0.379621,2921.7258944,1146.888522,306.2931072,1134.307548,True,0.0134271426377708,932.009,3064,1248,5,933,True,0.577932,0.580492,0.576604,0.507472,0.57657,0.448215,0.580231,0.732693,1.0,4,4,159.43807230643418,40.93570439710366,180,50,Circle,850.242697141876,81.76630285812405,9.61681918974249,False,False,-20.56192769356582,11.423293163092122,True
undistorted_GX010191_16_495.jpg,big,0.5485068,0.5478975,0.0957804,0.350511,2913.6681215999997,1637.1177300000002,508.7854848,1047.326868,True,0.4295593167336609,913.77,3032,1736,261,877,True,0.597929,0.731132,0.58671,0.661645,0.57394,0.601343,0.625039,0.865885,1.0,4,4,157.00099255338196,40.5584287797561,180,50,Circle,835.7583948549596,78.01160514504033,9.334229320972447,False,False,-22.999007446618037,12.777226359232245,True
undistorted_GX010191_17_509.jpg,big,0.5805359999999999,0.6492475,0.150562,0.333275,3083.8072319999997,1939.95153,799.785344,995.8257,True,0.4413967134816638,876.511,3220,2060,477,737,True,0.653954,0.8189,0.631562,0.755651,0.613526,0.693494,0.707965,0.95479,1.0,4,4,174.88422199677888,42.07498036107224,180,50,Circle,928.0286140802735,-51.517614080273574,5.5512958650882025,False,False,-5.1157780032211235,2.842098890678402,True
undistorted_GX010191_17_509.jpg,small,0.827467,0.748856,0.130222,0.251144,4395.504704,2237.581728,691.739264,750.4182719999999,True,0.4783817646316528,705.238,4500,2340,473,525,True,0.885561,0.883168,0.865833,0.920663,0.846455,0.968027,0.940054,0.788712,1.0,4,4,142.32456477200512,29.872447941910774,145,41,Circle,730.9446726186796,-25.70667261867959,3.516910866397447,False,False,-2.675435227994882,1.8451277434447462,True
undistorted_GX010191_28_230.jpg,small,0.433761,0.0388685,0.175088,0.186297,2304.138432,116.139078,930.067456,556.655436,True,0.4831213152135837,801.568,2348,240,725,345,True,0.512238,0.129768,0.545834,0.114006,0.57875,0.097762,0.4403,0.183285,1.0,4,4,152.68408476241234,36.22113439884511,145,41,Circle,778.5778644826086,22.990135517391423,2.9528370335405243,False,False,7.68408476241234,5.299368801663682,True
undistorted_GX010191_28_230.jpg,big,0.6868163,0.1750285,0.0987574,0.404485,3648.3681856,522.9851580000001,524.5993088,1208.60118,True,0.2880441193186033,1023.945,3828,660,181,1009,True,0.734692,0.422041,0.742172,0.498408,0.749121,0.579306,0.718783,0.22452,1.0,4,4,201.14995525862355,43.454504102339534,180,50,Circle,1072.2799519120417,-48.334951912041674,4.5076802775108264,False,False,21.14995525862355,11.74997514367975,True
undistorted_GX010191_32_305.jpg,small,0.4638745,0.3987345,0.170681,0.177395,2464.101344,1191.418686,906.657472,530.05626,True,0.4271031397808782,789.795,2516,1328,741,277,True,0.545391,0.486664,0.579686,0.471219,0.613423,0.455759,0.472558,0.536592,1.0,4,4,154.2304013017139,36.88298314315062,145,41,Circle,786.2897403707153,3.5052596292846374,0.4457974521748177,False,False,9.230401301713897,6.365794001181999,True
undistorted_GX010191_32_305.jpg,big,0.70778465,0.5219815,0.0814787,0.378557,3759.7520608,1559.680722,432.8148544,1131.128316,True,0.3296960279361446,947.738,3908,1728,173,933,True,0.745442,0.762936,0.751373,0.831975,0.759686,0.907155,0.729756,0.569706,0.75,3,4,191.48982438551707,39.146699120655946,180,50,Circle,1020.7552641966087,-73.01726419660861,7.1532586465843275,False,False,11.489824385517068,6.383235769731704,True
undistorted_GX010191_34_1128.jpg,big,0.63336,0.4370865,0.126528,0.322669,3364.40832,1306.014462,672.1167360000001,964.134972,True,0.6657430711339486,950.486,3404,1416,561,769,True,0.696648,0.610994,0.674643,0.666494,0.650797,0.731309,0.74583,0.481874,1.0,4,4,169.7001816886987,38.25951662430825,180,50,Circle,900.1822773651658,50.30372263483423,5.588170740494166,False,False,-10.299818311301294,5.722121284056274,True
undistorted_GX010191_34_1128.jpg,small,0.5648630000000001,0.0832989999999999,0.160068,0.159086,3000.5522560000004,248.89741199999995,850.281216,475.348968,True,0.5634440887525412,797.847,3060,292,737,309,True,0.643595,0.151031,0.672845,0.175345,0.704744,0.200278,0.585306,0.110198,1.0,4,4,135.05423573298046,33.59678164375741,145,41,Circle,689.1874195991971,108.65958040080284,15.766332540427792,False,False,-9.945764267019541,6.8591477703583035,True
undistorted_GX010191_34_350.jpg,small,0.5105759999999999,0.501272,0.138956,0.278176,2712.1797119999997,1497.800736,738.134272,831.1898879999999,True,0.4248155904873611,721.92,2796,1692,489,533,True,0.588132,0.648881,0.609527,0.601142,0.625988,0.558262,0.530508,0.75075,1.0,4,4,149.25087831491473,35.46827938959569,145,41,Circle,766.8401019829557,-44.92010198295577,5.857818581318037,False,False,4.250878314914729,2.9316402171825717,True
undistorted_GX010191_34_350.jpg,big,0.7441915,0.5277780000000001,0.149279,0.289956,3953.145248,1577.000664,792.970048,866.388528,True,0.6482211595861651,952.68,4072,1652,601,741,True,0.832652,0.678369,0.857488,0.731262,0.876787,0.786798,0.765942,0.546369,1.0,4,4,175.36478272821506,38.873111683565305,180,50,Circle,928.868578161453,23.81142183854695,2.5634866329182815,False,False,-4.6352172717849385,2.575120706547188,True
undistorted_GX010191_35_1167.jpg,big,0.7431648,0.3638619999999999,0.0774984,0.38525,3947.6914176,1087.219656,411.6715008,1151.127,True,0.1574492002425863,970.979,4092,1204,77,969,True,0.787907,0.567766,0.786119,0.646785,0.782424,0.733637,0.790733,0.376201,1.0,4,4,200.4505566078768,44.31190294421681,180,50,Circle,1068.9303997853162,-97.9513997853162,9.163496501267879,False,False,20.45055660787679,11.361420337709328,True
undistorted_GX010191_35_1167.jpg,small,0.5325925,0.163945,0.155717,0.127616,2829.1313600000003,489.86766,827.1687039999999,381.316608,True,0.3015885534294614,770.049,2844,644,761,125,True,0.614228,0.228891,0.64759,0.228624,0.681728,0.227901,0.539053,0.24377,1.0,4,4,149.17215547761506,34.815746836611524,145,41,Circle,759.3714355230852,10.677564476914768,1.4061056259720432,False,False,4.172155477615064,2.8773486052517683,True
undistorted_GX010191_35_367.jpg,big,0.7560185,0.4428655,0.172915,0.222081,4015.970272,1323.282114,918.52448,663.578028,True,0.6257999596840783,926.102,4092,1392,793,481,True,0.858333,0.544002,0.890199,0.58628,0.91491,0.636099,0.777299,0.457351,1.0,4,4,171.63386974160875,40.03627184384948,180,50,Circle,905.3218264955549,20.780173504445088,2.295335525586946,False,False,-8.366130258391252,4.647850143550696,True
undistorted_GX010191_35_367.jpg,small,0.5523135,0.5196135000000001,0.105671,0.288271,2933.889312,1552.605138,561.324352,861.353748,True,0.345880875171258,706.473,3064,1704,253,661,True,0.60938,0.662201,0.627526,0.610456,0.640408,0.563308,0.564452,0.775964,1.0,4,4,146.12926764887436,35.368171071325285,145,41,Circle,752.6940757695772,-46.22107576957728,6.140751901404226,False,False,1.129267648874361,0.7788052750857661,True
undistorted_GX010191_36_1195.jpg,small,0.5287085,0.1531969999999999,0.142225,0.22299,2808.499552,457.75263599999994,755.4992,666.29412,True,0.5815294242285899,769.259,2872,548,589,497,True,0.600414,0.260135,0.629851,0.234661,0.656091,0.211365,0.537106,0.340562,1.0,4,4,144.84660623686395,34.057925518225304,145,41,Circle,740.6162646459411,28.642735354058914,3.8674191644645903,False,False,-0.15339376313605158,0.1057888021627942,True
undistorted_GX010191_36_1195.jpg,big,0.7985475000000001,0.233199,0.118709,0.32693,4241.88432,696.798612,630.5822079999999,976.86684,True,0.6250003562436621,982.088,4312,720,437,881,True,0.86344,0.415207,0.878265,0.477717,0.889737,0.547563,0.82725,0.260405,1.0,4,4,172.89735498328247,38.10787054303052,180,50,Circle,919.9947710930567,62.093228906943295,6.749302371922136,False,False,-7.102645016717531,3.945913898176406,True
undistorted_GX010191_37_1242.jpg,big,0.6990045,0.1745689999999999,0.184237,0.216284,3713.111904,521.6121719999999,978.666944,646.2565920000001,True,0.6334039920396253,982.356,3780,608,869,461,True,0.8051,0.269656,0.839859,0.314869,0.868836,0.365449,0.721993,0.180358,1.0,4,4,181.31969643231488,43.37348726360005,180,50,Circle,956.1972802740034,26.158719725996548,2.7357032137239115,False,False,1.3196964323148848,0.7331646846193804,True
undistorted_GX010191_37_1242.jpg,small,0.50535665,0.2675794999999999,0.0880547,0.302991,2684.4545248,799.5275459999999,467.7465664,905.337108,True,0.3574883681422849,718.51,2764,948,221,685,True,0.55113,0.416157,0.563905,0.361035,0.571365,0.315323,0.523524,0.540426,1.0,4,4,139.2092030473477,34.500945071847816,145,41,Circle,719.0159724185112,-0.5059724185111918,0.07037012221151118,False,True,-5.7907969526523,3.9936530707946902,False
undistorted_GX010191_38_1266.jpg,small,0.4950262499999999,0.379672,0.0701815,0.310598,2629.5794399999995,1134.459936,372.804128,928.066824,True,0.1586793067409861,716.045,2768,1296,77,713,True,0.527009,0.544086,0.52152,0.476292,0.51708,0.417005,0.540177,0.670353,1.0,4,4,148.22703220053194,39.55348102050221,145,41,Circle,766.8819568959361,-50.83695689593617,6.629045896673066,False,False,3.227032200531937,2.2255394486427154,True
undistorted_GX010191_38_1266.jpg,big,0.621817,0.155332,0.192638,0.1072,3303.091904,464.132016,1023.293056,320.3136,True,0.1252110128569157,1000.8,3308,648,1001,41,True,0.726925,0.203478,0.763409,0.204307,0.791826,0.205764,0.647471,0.196895,1.0,4,4,146.29750604042198,36.95652748732285,180,50,Circle,767.2715443972003,233.52845560279968,30.436220045964184,True,False,-33.70249395957802,18.723607755321122,False
undistorted_GX010191_41_1322.jpg,big,0.4772422,0.2143705,0.0607896,0.403665,2535.1105664,640.539054,322.9143552,1206.15102,True,0.2862791518544784,959.041,2628,764,117,953,True,0.498824,0.406326,0.502553,0.330001,0.5078,0.266061,0.491257,0.56623,1.0,4,4,169.01932976895307,42.93187961420623,180,50,Circle,901.1996411935183,57.84135880648171,6.418262520597386,False,False,-10.980670231046929,6.100372350581627,True
undistorted_GX010191_41_1322.jpg,small,0.5943555,0.70967,0.145463,0.10256,3157.216416,2120.49396,772.699456,306.44928,True,0.2056013502735137,750.733,3160,2240,749,65,True,0.666156,0.756879,0.645607,0.760803,0.628487,0.76138,0.714822,0.750866,1.0,4,4,90.3003745333648,21.563525556515017,145,41,Circle,459.68628517388044,291.0467148261195,63.31420453756381,True,False,-54.6996254666352,37.7238796321622,False
undistorted_GX010191_42_1339.jpg,small,0.6908245,0.6072995,0.126921,0.200057,3669.659744,1814.610906,674.2043520000001,597.7703160000001,True,0.6177097970596773,726.823,3728,1880,597,417,True,0.75452,0.707168,0.732511,0.742208,0.709391,0.780394,0.811498,0.628033,1.0,4,4,138.1674797183921,30.605494363840332,145,41,Circle,708.1287389712372,18.694261028762753,2.639952313744758,False,False,-6.832520281607913,4.712082952833043,True
undistorted_GX010191_42_1339.jpg,big,0.4664035,0.3634925,0.111193,0.354455,2477.535392,1086.11559,590.657216,1059.11154,True,0.4858674323489734,944.847,2600,1208,345,881,True,0.523248,0.551202,0.509111,0.48225,0.49559,0.419441,0.55877,0.694013,1.0,4,4,166.62316172793976,41.20242382110157,180,50,Circle,886.4120725347757,58.43492746522429,6.592298240943889,False,False,-13.37683827206024,7.431576817811244,True
undistorted_GX010191_42_457.jpg,big,0.5800795,0.1409495,0.076845,0.399823,3081.3823039999997,421.1571060000001,408.20064,1194.671124,True,0.4786990091930062,1011.905,3124,504,237,985,True,0.615786,0.318852,0.623856,0.250483,0.630949,0.193195,0.589729,0.476017,1.0,4,4,163.87472253178862,39.16995540946736,180,50,Circle,872.9780506477881,138.92694935221186,15.914140023236776,False,False,-16.12527746821138,8.958487482339656,True
undistorted_GX010191_42_457.jpg,small,0.6552520000000001,0.68386755,0.17289,0.0925349,3480.698624,2043.3962394,918.39168,276.4942812,True,0.1120505441908291,768.843,3604,2132,769,37,True,0.750862,0.717846,0.732733,0.723061,0.712318,0.729299,0.804557,0.713115,1.0,4,4,96.70971012353016,19.15682097191834,145,41,Circle,492.354113810137,276.48888618986297,56.156509803527996,True,False,-48.29028987646984,33.30364819066885,False
undistorted_GX010191_46_1396.jpg,big,0.6745265,0.333076,0.175385,0.231154,3583.084768,995.231088,931.64512,690.688152,True,0.5920544887533216,953.889,3636,1108,841,453,True,0.77143,0.450639,0.733365,0.48023,0.697618,0.514131,0.837821,0.383012,1.0,4,4,159.88605217524986,41.96882712911109,180,50,Circle,841.5220415001435,112.36695849985654,13.352824163648169,False,False,-20.11394782475014,11.174415458194522,True
undistorted_GX010191_47_507.jpg,big,0.5758759999999999,0.63341,0.132894,0.322692,3059.0533119999996,1892.62908,705.9329280000001,964.203696,True,0.5001960306642745,872.624,3184,2032,457,745,True,0.640012,0.796923,0.620254,0.731873,0.606634,0.670016,0.687349,0.936732,1.0,4,4,170.34332746913452,41.58059939376631,180,50,Circle,904.9633485855684,-32.33934858556836,3.573553408114685,False,False,-9.656672530865478,5.364818072703043,True
undistorted_GX010191_47_507.jpg,small,0.81645,0.764203,0.12759,0.234962,4336.9824,2283.438564,677.7580800000001,702.066456,True,0.5139238309510039,699.314,4420,2396,517,473,True,0.874951,0.891612,0.853496,0.928382,0.829601,0.978978,0.93656,0.796785,1.0,4,4,153.36561020477134,30.85246691464215,145,41,Circle,786.8775217947343,-87.56352179473436,11.127973460852814,False,False,8.365610204771343,5.769386348118168,True
undistorted_GX010191_5_190.jpg,big,0.6636559,0.0,0.0658582,0.366186,3525.3401408,0.0,349.8387584,1094.163768,True,0.1102170997876639,1028.778,3660,36,41,1029,True,0.688565,0.182681,0.691703,0.252225,0.698817,0.327562,0.68102,0.0221911,1.0,4,4,172.04831079608886,39.09538633662689,180,50,Circle,917.3326427107685,111.44535728923154,12.148848967142865,False,False,-7.951689203911144,4.417605113283969,True
undistorted_GX010191_88_1016.jpg,big,0.5634976,4.999999999866223e-07,0.0940128,0.360111,2993.2992512,0.00149399999996,499.39599359999994,1076.011668,True,0.4956212298726472,1038.129,3104,12,265,1005,True,0.612575,0.192562,0.604738,0.263738,0.595551,0.344893,0.638023,0.0139262,1.0,4,4,190.36724797495236,40.66270607113865,180,50,Circle,1014.3375230900931,23.791476909906805,2.3455187615881634,False,False,10.367247974952363,5.759582208306869,True
undistorted_GX010191_8_309.jpg,small,0.4510805,0.3966185,0.183221,0.192063,2396.1396160000004,1185.096078,973.269952,573.8842440000001,True,0.3897649723743188,789.582,2456,1376,733,297,True,0.542065,0.490582,0.573905,0.468185,0.604073,0.451273,0.46663,0.552363,1.0,4,4,154.8482805645037,35.65405099695417,145,41,Circle,790.1141232321046,-0.5321232321045954,0.06734764212641198,False,True,9.84828056450371,6.791917630692214,False
undistorted_GX010191_8_309.jpg,big,0.7016588,0.5610109999999999,0.0755824,0.349582,3727.2115456,1676.3008679999998,401.4937088,1044.551016,True,0.3372997684555138,913.42,3860,1736,157,901,True,0.735622,0.772862,0.742128,0.838431,0.746667,0.907747,0.725576,0.589268,1.0,4,4,179.7200805582247,37.3250685061428,180,50,Circle,958.1876209279772,-44.76762092797719,4.672114307281599,False,False,-0.2799194417752915,0.15551080098627307,True
undistorted_GX010191_90_1036.jpg,big,0.532626,0.1220945,0.138428,0.323173,2829.3093120000003,364.8183660000001,735.329536,965.640924,True,0.6892967370833738,1008.801,2896,432,605,809,True,0.607047,0.271107,0.583598,0.329628,0.558311,0.394605,0.655713,0.14592,1.0,4,4,170.72947985190058,40.48786196175562,180,50,Circle,905.4591918166938,103.34180818330628,11.413193340714065,False,False,-9.270520148099422,5.150288971166345,True
undistorted_GX010191_94_1132.jpg,big,0.6459475,0.4632345,0.117495,0.315251,3431.27312,1384.144686,624.1334400000001,941.969988,True,0.7275558925415175,970.979,3480,1424,521,821,True,0.701918,0.630919,0.684596,0.683065,0.666955,0.742094,0.747857,0.50367,1.0,4,4,156.7199847177234,34.080830049292786,180,50,Circle,831.9949482819594,138.98405171804063,16.704915336930572,False,False,-23.280015282276594,12.933341823486996,True
undistorted_GX010191_94_1132.jpg,small,0.5615955,0.1018969999999999,0.165743,0.158924,2983.1952960000003,304.468236,880.426816,474.864912,True,0.5073647884238308,822.289,3052,368,777,273,True,0.647087,0.172416,0.675421,0.193571,0.706061,0.215663,0.593894,0.132556,1.0,4,4,126.50403285213596,31.991135001267743,145,41,Circle,645.5070661285652,176.78193387143483,27.386521875226894,False,False,-18.495967147864036,12.755839412320025,True
undistorted_GX010192_26_1578.jpg,small,0.3792915,0.391184,0.138615,0.499442,2014.796448,1168.857792,736.3228799999999,1492.332696,True,0.4195310889364912,1325.811,2128,1296,361,1277,True,0.436475,0.648277,0.452375,0.549908,0.469154,0.460938,0.401422,0.864023,1.0,4,4,139.47866929401036,33.9308591726318,145,41,Square,1257.0096380424786,68.8013619575213,5.473415626682431,False,False,-5.521330705989641,3.8078142799928556,True
undistorted_GX010192_26_1578.jpg,big,0.601578,0.0397925,0.216112,0.603887,3195.5823359999995,118.89999000000005,1147.986944,1804.414356,True,0.5479525070484755,1717.882,3392,204,729,1557,True,0.71478,0.326606,0.747231,0.440783,0.778096,0.552707,0.643302,0.0592316,1.0,4,4,172.87321761112688,40.32095490640565,180,50,Square,1639.1633077649512,78.71869223504882,4.802370322843801,False,False,-7.126782388873124,3.9593235493739583,True
undistorted_GX010193_11_1065.jpg,big,0.375092,0.3691705,0.238758,0.588777,1992.488704,1103.081454,1268.282496,1759.265676,True,0.6301345017659604,1740.667,2152,1256,973,1445,True,0.508529,0.67528,0.550494,0.794102,0.584366,0.910871,0.412727,0.412767,1.0,4,4,184.33203722110065,44.28133082375528,180,50,Square,1745.4001757683232,-4.733175768323235,0.2711799754597651,False,False,4.332037221100649,2.4066873450559156,True
undistorted_GX010193_18_1289.jpg,small,0.3609185,0.167939,0.161269,0.475776,1917.199072,501.801732,856.660928,1421.618688,True,0.5343281792046677,1352.0,2068,552,521,1249,True,0.447013,0.405884,0.470968,0.495083,0.492176,0.58613,0.386656,0.189075,1.0,4,4,145.84446822092195,32.829190085181196,145,41,Square,1312.1474567619043,39.85254323809568,3.0372000519242803,False,False,0.8444682209219536,0.582391876497899,True
undistorted_GX010193_19_1334.jpg,small,0.1736515,0.220277,0.240425,0.350014,922.436768,658.1876760000001,1277.1376,1045.841832,True,0.6110315347207432,1303.202,1032,752,1045,781,True,0.290776,0.374319,0.335545,0.435819,0.376311,0.505333,0.202218,0.249601,1.0,4,4,134.26149778780658,33.6538425224041,145,41,Square,1199.6300176925115,103.5719823074885,8.63366044363488,False,False,-10.738502212193424,7.405863594616155,True
undistorted_GX010193_27_1553.jpg,small,0.5563600000000001,0.1560055,0.232886,0.394261,2955.384320000001,466.1444340000001,1237.090432,1178.051868,True,0.6776631993121298,1418.737,3036,568,1101,897,True,0.681358,0.336208,0.64055,0.40322,0.601022,0.482101,0.768123,0.203396,1.0,4,4,136.07884584850763,32.99705772640187,145,41,Square,1217.132881338564,201.60411866143613,16.563854428098136,False,False,-8.921154151492374,6.1525201044774995,True
undistorted_GX010193_28_1584.jpg,small,0.4673104999999999,0.0104559999999999,0.150037,0.48457,2482.353376,31.24252799999998,796.996544,1447.89516,True,0.6023748822988823,1371.948,2612,108,553,1257,True,0.54121,0.251825,0.523138,0.341904,0.50129,0.439105,0.590756,0.0367832,1.0,4,4,143.56458858191354,31.725098878629684,145,41,Square,1292.6681487799092,79.2798512200909,6.133039736062156,False,False,-1.43541141808646,0.9899389090251447,True
