index,image_name,pond_type,manual_size,calculated_total_length_mm,real_length,individual_mae,individual_mape,total_length_pixels,shai_length,pixel_difference_pct,measurement_difference_pct,scale_impact_ratio_rho,shai_iou
28,undistorted_GX010191_16_495.jpg,Circle,big,157.00099255338196,180,22.999007446618037,12.777226359232245,835.7583948549596,913.77,8.537334903207627,12.777226359232245,1.4966293936098976,0.4295593167336609
29,undistorted_GX010191_35_367.jpg,Circle,big,171.63386974160875,180,8.366130258391252,4.647850143550696,905.3218264955548,926.102,2.2438320513771797,4.647850143550696,2.07138949668627,0.6257999596840783
30,undistorted_GX010191_28_230.jpg,Circle,big,201.14995525862355,180,21.14995525862355,11.74997514367975,1072.2799519120415,1023.945,4.7204636881904465,11.74997514367975,2.4891569811405567,0.2880441193186033
31,undistorted_GX010191_88_1016.jpg,Circle,big,190.36724797495236,180,10.367247974952363,5.759582208306869,1014.3375230900932,1038.129,2.291764983918839,5.759582208306869,2.513164416387138,0.4956212298726472
32,undistorted_GX010191_36_1195.jpg,Circle,small,144.84660623686395,145,0.15339376313605158,0.1057888021627942,740.6162646459411,769.259,3.7234189465523206,0.1057888021627942,0.0284117376210777,0.5815294242285899
33,undistorted_GX010191_35_367.jpg,Circle,small,146.12926764887436,145,1.129267648874361,0.7788052750857661,752.6940757695772,706.473,6.542511287703463,0.7788052750857661,0.1190376662474419,0.345880875171258
34,undistorted_GX010191_38_1266.jpg,Circle,small,148.22703220053194,145,3.227032200531937,2.2255394486427154,766.8819568959361,716.045,7.099687435277974,2.2255394486427154,0.3134700603274626,0.1586793067409861
35,undistorted_GX010191_10_370.jpg,Circle,small,141.9885567325557,145,3.0114432674442924,2.07685742582365,732.8404299744321,696.161,5.268814250501277,2.07685742582365,0.3941792834366968,0.4117269660037729
36,undistorted_GX010191_47_507.jpg,Circle,small,153.36561020477134,145,8.365610204771343,5.769386348118168,786.8775217947343,699.314,12.521345460656352,5.769386348118168,0.4607640901088711,0.5139238309510039
37,undistorted_GX010191_34_350.jpg,Circle,small,149.25087831491473,145,4.250878314914729,2.9316402171825717,766.8401019829557,721.92,6.222310225919184,2.9316402171825717,0.4711497997915233,0.4248155904873611
38,undistorted_GX010191_34_1128.jpg,Circle,small,135.05423573298046,145,9.945764267019541,6.8591477703583035,689.1874195991971,797.847,13.61909995284846,6.8591477703583035,0.5036417820638507,0.5634440887525412
39,undistorted_GX010191_17_509.jpg,Circle,small,142.32456477200512,145,2.675435227994882,1.8451277434447462,730.9446726186796,705.238,3.6451059952355926,1.8451277434447464,0.5061931658109412,0.4783817646316528
40,undistorted_GX010191_94_1132.jpg,Circle,small,126.50403285213596,145,18.495967147864036,12.755839412320025,645.5070661285652,822.289,21.498759422956507,12.755839412320023,0.5933290922219103,0.5073647884238308
41,undistorted_GX010191_114_1383.jpg,Circle,small,149.47665339888115,145,4.4766533988811545,3.0873471716421754,772.2901670780234,814.607,5.194754393465387,3.087347171642175,0.5943201425510757,0.4203727342369112
42,undistorted_GX010191_105_1312.jpg,Circle,small,141.36395632455702,145,3.636043675442977,2.507616327891708,720.2902157549067,694.447,3.721409373920074,2.507616327891708,0.6738351188840653,0.3065104808098847
43,undistorted_GX010191_14_460.jpg,Circle,small,106.99335930628354,145,38.00664069371646,26.211476340494112,544.6229174218485,792.01,31.235348364054943,26.211476340494112,0.839160685355371,0.0194951241527878
44,undistorted_GX010191_100_1250.jpg,Circle,small,142.96076043130563,145,2.03923956869437,1.4063721163409448,739.3980623068493,732.732,0.9097544950745038,1.4063721163409448,1.5458809205727209,0.2449781607121193
45,undistorted_GX010191_42_1339.jpg,Circle,small,138.1674797183921,145,6.832520281607913,4.712082952833043,708.1287389712372,726.823,2.5720513837292924,4.712082952833043,1.832032976728815,0.6177097970596773
46,undistorted_GX010191_28_230.jpg,Circle,small,152.68408476241234,145,7.68408476241234,5.299368801663682,778.5778644826086,801.568,2.8681453747394383,5.299368801663682,1.8476639463036677,0.4831213152135837
47,undistorted_GX010191_35_1167.jpg,Circle,small,149.17215547761506,145,4.172155477615064,2.8773486052517683,759.3714355230852,770.049,1.3866084465942774,2.8773486052517683,2.075098137703529,0.3015885534294614
48,undistorted_GX010191_32_305.jpg,Circle,small,154.2304013017139,145,9.230401301713897,6.365794001181999,786.2897403707153,789.795,0.4438189187427924,6.365794001181999,14.343223626461008,0.4271031397808782
49,undistorted_GX010191_37_1242.jpg,Circle,small,139.2092030473477,145,5.7907969526523,3.9936530707946902,719.0159724185112,718.51,0.0704196766240124,3.9936530707946902,56.71217566246097,0.3574883681422849
50,undistorted_GX010191_8_309.jpg,Circle,small,154.8482805645037,145,9.84828056450371,6.791917630692214,790.1141232321046,789.582,0.0673930297429013,6.791917630692214,100.78071362280043,0.3897649723743188
51,undistorted_GX010192_26_1578.jpg,Square,big,172.87321761112688,180,7.126782388873124,3.9593235493739583,1639.1633077649512,1717.882,4.582310789393499,3.9593235493739583,0.864045179680622,0.5479525070484755
52,undistorted_GX010193_11_1065.jpg,Square,big,184.33203722110065,180,4.332037221100649,2.4066873450559156,1745.4001757683232,1740.667,0.2719173608923036,2.4066873450559156,8.8508042927392,0.6301345017659604
53,undistorted_GX010193_28_1584.jpg,Square,small,143.56458858191354,145,1.43541141808646,0.9899389090251447,1292.6681487799092,1371.948,5.778633827236229,0.9899389090251448,0.1713101986769435,0.6023748822988823
54,undistorted_GX010193_18_1289.jpg,Square,small,145.84446822092195,145,0.8444682209219536,0.582391876497899,1312.1474567619043,1352.0,2.947673316427195,0.582391876497899,0.1975768051541757,0.5343281792046677
55,undistorted_GX010193_27_1553.jpg,Square,small,136.07884584850763,145,8.921154151492374,6.1525201044774995,1217.132881338564,1418.737,14.210112139278536,6.1525201044774995,0.4329677376346074,0.6776631993121298
56,undistorted_GX010194_60_836.jpg,Square,small,133.0028873413966,145,11.997112658603413,8.273870799036837,1196.8547919966145,1378.84,13.19842824427676,8.273870799036837,0.6268830383363746,0.6447534160474347
57,undistorted_GX010192_26_1578.jpg,Square,small,139.47866929401036,145,5.521330705989641,3.8078142799928556,1257.0096380424786,1325.811,5.189379327635787,3.807814279992856,0.7337706572565482,0.4195310889364912
58,undistorted_GX010193_19_1334.jpg,Square,small,134.26149778780658,145,10.738502212193424,7.405863594616155,1199.6300176925115,1303.202,7.9475002576337745,7.405863594616155,0.9318481729525754,0.6110315347207432
59,undistorted_GX010193_7_360.jpg,Square,small,128.60432544844545,145,16.39567455155455,11.307361759692792,1141.8771983476208,1295.191,11.837157735992545,11.307361759692792,0.9552429740216408,0.4886683877154916
60,undistorted_GX010194_7_885.jpg,Square,small,154.74201582107264,145,9.742015821072641,6.718631600739752,1391.5898071375375,1317.27,5.64195701242249,6.718631600739752,1.1908335327523116,0.5712360526098167
61,undistorted_GX010194_19_285.jpg,Square,small,133.08470627833574,145,11.915293721664256,8.217443945975349,1194.3801163108387,1279.162,6.627923882132309,8.217443945975349,1.2398217137236744,0.6012773041470852
62,undistorted_GX010194_65_928.jpg,Square,small,137.03568894817263,145,7.964311051827366,5.49262831160508,1233.08686018078,1282.629,3.8625463652560295,5.49262831160508,1.422022622436793,0.6592139009307232
63,undistorted_GX010194_26_373.jpg,Square,small,126.35536523872146,145,18.64463476127854,12.85836880088175,1126.19479590384,1217.065,7.46633943923784,12.85836880088175,1.7221784390496886,0.5484046127463077
