image_name,manual_size,manual_bbox_x,manual_bbox_y,manual_bbox_width,manual_bbox_height,manual_bbox_x_mm,manual_bbox_y_mm,manual_bbox_width_mm,manual_bbox_height_mm,shai_matched,shai_iou,shai_length,shai_bbox_x,shai_bbox_y,shai_bbox_width,shai_bbox_height,keypoints_available,start_carapace_x,start_carapace_y,eyes_x,eyes_y,rostrum_x,rostrum_y,tail_x,tail_y,keypoints_score,keypoints_inside_bbox,keypoints_valid_total,calculated_total_length_mm,calculated_carapace_length_mm,pond_type,reference_total_length,reference_carapace_length,rostrum_x_px,rostrum_y_px,tail_x_px,tail_y_px,total_length_pixels,start_carapace_x_px,start_carapace_y_px,eyes_x_px,eyes_y_px,carapace_length_pixels,total_length_error_mm,total_length_error_pct,carapace_length_error_mm,carapace_length_error_pct,pixel_difference,pixel_difference_pct,total_length_category,carapace_length_category
undistorted_GX010191_35_367.jpg,small,0.5523135,0.5196135000000001,0.105671,0.288271,2933.889312,1552.605138,561.324352,861.353748,True,0.345880875171258,706.473,3064,1704,253,661,True,0.60938,0.662201,0.627526,0.610456,0.640408,0.563308,0.564452,0.775964,1.0,4,4,146.12926764887436,35.368171071325285,Circle,145,41,3401.847296,1683.1643040000001,2998.3690239999996,2318.5804319999997,752.6940757695772,3237.0265600000002,1978.656588,3333.4181120000003,1824.042528,182.19999683494055,1.129267648874361,0.7788052750857661,5.6318289286747145,13.736168118718817,46.22107576957728,6.542511287703463,Excellent (≤5%),Fair (10-15%)
undistorted_GX010191_36_1195.jpg,small,0.5287085,0.1531969999999999,0.142225,0.22299,2808.499552,457.75263599999994,755.4992,666.29412,True,0.5815294242285899,769.259,2872,548,589,497,True,0.600414,0.260135,0.629851,0.234661,0.656091,0.211365,0.537106,0.340562,1.0,4,4,144.84660623686395,34.057925518225304,Circle,145,41,3485.1553919999997,631.55862,2853.107072,1017.599256,740.6162646459411,3189.399168,777.28338,3345.768512,701.167068,173.9110827275586,0.15339376313605158,0.1057888021627942,6.942074481774696,16.931888979938282,28.642735354058914,3.7234189465523206,Excellent (≤5%),Poor (15-20%)
undistorted_GX010191_37_1242.jpg,small,0.50535665,0.2675794999999999,0.0880547,0.302991,2684.4545248,799.5275459999999,467.7465664,905.337108,True,0.3574883681422849,718.51,2764,948,221,685,True,0.55113,0.416157,0.563905,0.361035,0.571365,0.315323,0.523524,0.540426,1.0,4,4,139.2092030473477,34.500945071847816,Circle,145,41,3035.09088,942.1851240000001,2780.959488,1614.792888,719.0159724185112,2927.6025600000003,1243.477116,2995.4633599999997,1078.77258,178.13666763363238,5.7907969526523,3.9936530707946902,6.499054928152184,15.85135348329801,0.5059724185111918,0.07041967662401244,Excellent (≤5%),Poor (15-20%)
undistorted_GX010191_38_1266.jpg,small,0.4950262499999999,0.379672,0.0701815,0.310598,2629.5794399999995,1134.459936,372.804128,928.066824,True,0.1586793067409861,716.045,2768,1296,77,713,True,0.527009,0.544086,0.52152,0.476292,0.51708,0.417005,0.540177,0.670353,1.0,4,4,148.22703220053194,39.55348102050221,Circle,145,41,2746.72896,1246.0109400000001,2869.420224,2003.014764,766.8819568959361,2799.471808,1625.728968,2770.3142399999997,1423.160496,204.65617415580058,3.227032200531937,2.2255394486427154,1.4465189794977888,3.528095071945826,50.83695689593617,7.099687435277974,Excellent (≤5%),Excellent (≤5%)
undistorted_GX010191_42_1339.jpg,small,0.6908245,0.6072995,0.126921,0.200057,3669.659744,1814.610906,674.2043520000001,597.7703160000001,True,0.6177097970596773,726.823,3728,1880,597,417,True,0.75452,0.707168,0.732511,0.742208,0.709391,0.780394,0.811498,0.628033,1.0,4,4,138.1674797183921,30.605494363840332,Circle,145,41,3768.284992,2331.8172720000002,4310.677376000001,1876.562604,708.1287389712372,4008.0102399999996,2113.017984,3891.0984320000002,2217.7175039999997,156.9406267926156,6.832520281607913,4.712082952833043,10.394505636159668,25.352452771121143,18.694261028762753,2.5720513837292924,Excellent (≤5%),Very Poor (>20%)
undistorted_GX010191_47_507.jpg,small,0.81645,0.764203,0.12759,0.234962,4336.9824,2283.438564,677.7580800000001,702.066456,True,0.5139238309510039,699.314,4420,2396,517,473,True,0.874951,0.891612,0.853496,0.928382,0.829601,0.978978,0.93656,0.796785,1.0,4,4,153.36561020477134,30.85246691464215,Circle,145,41,4406.840512,2925.186264,4975.006719999999,2380.79358,786.8775217947343,4647.7397120000005,2664.1366559999997,4533.770752,2774.005416,158.30372158423597,8.365610204771343,5.769386348118168,10.14753308535785,24.750080695994754,87.56352179473436,12.521345460656352,Good (5-10%),Very Poor (>20%)
undistorted_GX010191_8_309.jpg,small,0.4510805,0.3966185,0.183221,0.192063,2396.1396160000004,1185.096078,973.269952,573.8842440000001,True,0.3897649723743188,789.582,2456,1376,733,297,True,0.542065,0.490582,0.573905,0.468185,0.604073,0.451273,0.46663,0.552363,1.0,4,4,154.8482805645037,35.65405099695417,Circle,145,41,3208.835776,1348.403724,2478.73856,1650.4606440000002,790.1141232321046,2879.4492800000003,1465.859016,3048.58336,1398.93678,181.89261306794745,9.84828056450371,6.791917630692214,5.345949003045831,13.038900007428856,0.5321232321045954,0.06739302974290136,Good (5-10%),Fair (10-15%)
undistorted_GX010192_26_1578.jpg,small,0.3792915,0.391184,0.138615,0.499442,2014.796448,1168.857792,736.3228799999999,1492.332696,True,0.4195310889364912,1325.811,2128,1296,361,1277,True,0.436475,0.648277,0.452375,0.549908,0.469154,0.460938,0.401422,0.864023,1.0,4,4,139.47866929401036,33.9308591726318,Square,145,41,2492.146048,1377.282744,2132.353664,2581.700724,1257.0096380424786,2318.5552,1937.051676,2403.016,1643.125104,305.82095491367375,5.521330705989641,3.8078142799928556,7.0691408273682015,17.241806896020005,68.8013619575213,5.189379327635787,Excellent (≤5%),Poor (15-20%)
undistorted_GX010193_18_1289.jpg,small,0.3609185,0.167939,0.161269,0.475776,1917.199072,501.801732,856.660928,1421.618688,True,0.5343281792046677,1352.0,2068,552,521,1249,True,0.447013,0.405884,0.470968,0.495083,0.492176,0.58613,0.386656,0.189075,1.0,4,4,145.84446822092195,32.829190085181196,Square,145,41,2614.438912,1751.35644,2053.916672,564.9561,1312.1474567619043,2374.5330559999998,1212.781392,2501.782016,1479.308004,295.3451078404384,0.8444682209219536,0.582391876497899,8.170809914818804,19.928804670289765,39.85254323809568,2.947673316427195,Excellent (≤5%),Poor (15-20%)
undistorted_GX010193_19_1334.jpg,small,0.1736515,0.220277,0.240425,0.350014,922.436768,658.1876760000001,1277.1376,1045.841832,True,0.6110315347207432,1303.202,1032,752,1045,781,True,0.290776,0.374319,0.335545,0.435819,0.376311,0.505333,0.202218,0.249601,1.0,4,4,134.26149778780658,33.6538425224041,Square,145,41,1998.964032,1509.9350040000002,1074.182016,745.807788,1199.6300176925115,1544.6021119999998,1118.465172,1782.4150399999999,1302.227172,300.5386187629358,10.738502212193424,7.405863594616155,7.346157477595902,17.91745726242903,103.5719823074885,7.9475002576337745,Good (5-10%),Poor (15-20%)
undistorted_GX010193_27_1553.jpg,small,0.5563600000000001,0.1560055,0.232886,0.394261,2955.384320000001,466.1444340000001,1237.090432,1178.051868,True,0.6776631993121298,1418.737,3036,568,1101,897,True,0.681358,0.336208,0.64055,0.40322,0.601022,0.482101,0.768123,0.203396,1.0,4,4,136.07884584850763,32.99705772640187,Square,145,41,3192.628864,1440.517788,4080.269376,607.747248,1217.132881338564,3619.373696,1004.589504,3402.6016,1204.8213600000001,295.09818325675616,8.921154151492374,6.1525201044774995,8.00294227359813,19.519371399019832,201.60411866143613,14.210112139278536,Good (5-10%),Poor (15-20%)
undistorted_GX010193_28_1584.jpg,small,0.4673104999999999,0.0104559999999999,0.150037,0.48457,2482.353376,31.24252799999998,796.996544,1447.89516,True,0.6023748822988823,1371.948,2612,108,553,1257,True,0.54121,0.251825,0.523138,0.341904,0.50129,0.439105,0.590756,0.0367832,1.0,4,4,143.56458858191354,31.725098878629684,Square,145,41,2662.85248,1312.04574,3138.095872,109.90820160000001,1292.6681487799092,2874.9075199999997,752.4531000000001,2778.909056,1021.609152,285.7633381289243,1.43541141808646,0.9899389090251447,9.274901121370316,22.621710052122722,79.2798512200909,5.778633827236229,Excellent (≤5%),Very Poor (>20%)
undistorted_GX010193_7_360.jpg,small,0.332294,0.6994184999999999,0.246926,0.160525,1765.1457280000002,2089.862478,1311.670912,479.6487,True,0.4886683877154916,1295.191,1816,2188,1273,245,True,0.458569,0.771933,0.511814,0.785897,0.557445,0.798602,0.345225,0.73776,1.0,4,4,128.60432544844545,32.201561064717175,Square,145,41,2961.1478399999996,2386.222776,1833.8352,2204.42688,1141.8771983476208,2435.918528,2306.535804,2718.755968,2348.260236,285.89848843859966,16.39567455155455,11.307361759692792,8.798438935282825,21.4596071592264,153.3138016523792,11.837157735992545,Fair (10-15%),Very Poor (>20%)
undistorted_GX010194_19_285.jpg,small,0.26334,0.3155754999999999,0.198206,0.402165,1398.86208,942.9395939999998,1052.870272,1201.66902,True,0.6012773041470852,1279.162,1584,1032,717,1061,True,0.363171,0.507819,0.333532,0.433518,0.304398,0.364548,0.43356,0.69174,1.0,4,4,133.08470627833574,30.32924044222292,Square,145,41,1616.962176,1089.2694239999998,2303.07072,2066.91912,1194.3801163108387,1929.164352,1517.363172,1771.721984,1295.351784,272.1711881208847,11.915293721664256,8.217443945975349,10.670759557777082,26.02624282384654,84.7818836891613,6.627923882132309,Good (5-10%),Very Poor (>20%)
undistorted_GX010194_26_373.jpg,small,0.1887465,0.463563,0.234099,0.316774,1002.621408,1385.126244,1243.533888,946.520712,True,0.5484046127463077,1217.065,1072,1548,1053,613,True,0.298582,0.611724,0.346143,0.568612,0.391913,0.52812,0.209103,0.719002,1.0,4,4,126.35536523872146,31.84427485538072,Square,145,41,2081.841856,1578.02256,1110.755136,2148.377976,1126.19479590384,1586.0675840000001,1827.831312,1838.7116159999998,1699.012656,283.58993818339746,18.64463476127854,12.85836880088175,9.155725144619279,22.331036938095803,90.87020409616002,7.46633943923784,Fair (10-15%),Very Poor (>20%)
undistorted_GX010194_60_836.jpg,small,0.4741705,4.999999999866223e-07,0.151865,0.455185,2518.793696,0.00149399999996,806.70688,1360.09278,True,0.6447534160474347,1378.84,2608,52,561,1261,True,0.548392,0.223626,0.569903,0.130279,0.585833,0.0504174,0.492794,0.415226,1.0,4,4,133.0028873413966,33.480675844808964,Square,145,41,3111.9448960000004,150.6471912,2617.721728,1240.695288,1196.8547919966143,2913.058304,668.194488,3027.3247360000005,389.273652,301.41939260264854,11.997112658603413,8.273870799036837,7.519324155191036,18.339815012661063,181.98520800338565,13.198428244276759,Good (5-10%),Poor (15-20%)
undistorted_GX010194_65_928.jpg,small,0.320833,0.116734,0.1455,0.436972,1704.264896,348.801192,772.896,1305.672336,True,0.6592139009307232,1282.629,1808,440,581,1145,True,0.396135,0.326611,0.419188,0.236008,0.435154,0.159392,0.338519,0.534613,1.0,4,4,137.03568894817263,33.01877719991482,Square,145,41,2311.538048,476.263296,1798.2129280000001,1597.423644,1233.0868601807801,2104.26912,975.9136679999999,2226.726656,705.191904,297.12980602164924,7.964311051827366,5.49262831160508,7.9812228000851775,19.466397073378484,49.542139819219756,3.8625463652560295,Good (5-10%),Poor (15-20%)
undistorted_GX010194_7_885.jpg,small,0.3236495,0.0315905,0.179353,0.463793,1719.2261440000002,94.39241400000006,952.723136,1385.813484,True,0.5712360526098167,1317.27,1836,252,661,1141,True,0.421854,0.237474,0.447846,0.137903,0.470546,0.0513671,0.35096,0.465738,1.0,4,4,154.74201582107264,36.453132288177805,Square,145,41,2499.540352,153.4848948,1864.29952,1391.6251439999999,1391.5898071375377,2240.888448,709.572312,2378.957952,412.054164,327.9942626390833,9.742015821072641,6.718631600739752,4.546867711822195,11.089921248346817,74.31980713753774,5.64195701242249,Good (5-10%),Fair (10-15%)
