mean_error_percentage,mean_mae,mean_prediction_length,std_prediction_length,mean_error_percentage_focal,mean_mae_focal,mean_prediction_length_focal,std_prediction_length_focal
4.899529730238061,7.006327514240428,146.61375109064838,8.14282327866182,8.436450554594506,12.064124293070146,154.93912140851393,8.236981827344096
5.452974386569332,7.797753372794146,150.79775337279415,4.535975774416189,6.040163616376347,8.637433971418176,151.63743397141818,4.272302709449057
5.781450236029387,10.406610424852895,187.76541051917866,9.335248092347655,10.359522295616694,18.64714013211005,198.64714013211002,9.852803262083826
6.48710656141262,11.676791810542717,191.67679181054274,6.688533642033929,7.756007555380738,13.96081359968533,193.96081359968534,6.944530514583651
