global_idx;file_name;frame_index;blur_score;is_blurry;is_black;last_frame_index;similarity_score;is_similar;written
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;53;917,1636425337141;False;;52;1,460498332977295;True;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;54;542,4339603120786;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;55;470,1827425024613;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;56;511,7219756607962;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;57;396,1688623301872;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;58;364,5915737184939;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;59;391,8773096628471;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;60;489,26469601281497;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;61;387,17042167702147;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;62;360,02941455518555;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;63;386,02383128048666;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;64;383,0569665235437;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;65;390,1133863291963;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;66;398,0930355370706;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;67;409,61931376884615;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;68;440,72098730436244;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;69;437,8630778575116;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;70;435,2424071160958;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;71;461,38291533944107;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;72;499,4210678874059;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;73;554,1449384536512;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;74;580,312277136126;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;75;673,4565801326357;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;76;516,7438783876869;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;77;456,1812910662202;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;78;503,47256399308657;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;79;535,3511561634698;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;80;452,8633578841715;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;81;383,1595748513739;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;82;390,59398338359665;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;83;404,1141447031666;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;84;378,547900409663;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;85;376,7668794455609;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;86;383,30337270496614;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;87;367,3355726953338;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;88;363,8789455694062;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;89;428,68131470698245;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;90;554,4629705638912;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;91;532,3252407853676;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;92;589,8682233030031;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;93;650,6724040294874;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;94;649,5539856751508;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;95;779,0648689335435;True;;;;;
2;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;96;924,4253563385926;False;;96;103,23018646240234;False;True
3;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;97;879,5211083706348;False;;96;11,805557250976562;True;
3;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;98;855,0802666901419;False;;96;23,928009033203125;True;
3;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;99;882,1815135380641;False;;96;31,651798248291016;True;
3;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;100;887,2739157337722;False;;96;38,34449768066406;True;
3;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;101;925,5221171124971;False;;96;45,537635803222656;True;
3;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;102;866,0855932281178;False;;102;55,309974670410156;False;True
4;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;103;828,0394263504579;False;;102;10,955022811889648;True;
4;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;104;867,6672855078693;False;;102;21,21197509765625;True;
4;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;105;1077,9442199965472;False;;102;30,970016479492188;True;
4;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;106;921,0875457719754;False;;102;35,02225875854492;True;
4;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;107;1010,6606307311122;False;;102;44,011390686035156;True;
4;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;108;829,2683364712791;False;;102;49,55516052246094;True;
4;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;109;783,6704285372963;True;;;;;
4;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;110;939,5155913365691;False;;110;61,101444244384766;False;True
5;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;111;944,6296298405151;False;;110;9,52453327178955;True;
5;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;112;818,6416346433119;False;;110;17,8576717376709;True;
5;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;113;611,3011055049396;True;;;;;
5;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;114;645,6847427323615;True;;;;;
5;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;115;661,8462924949563;True;;;;;
5;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;116;592,579232634704;True;;;;;
5;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;117;546,6388074595426;True;;;;;
5;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;118;656,3738452323316;True;;;;;
5;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;119;840,526536951146;False;;119;59,25328063964844;False;True
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;120;926,4801849762978;False;;119;10,301858901977539;True;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;121;763,4339740977912;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;122;906,3730092683484;False;;119;27,7747859954834;True;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;123;777,6641411844423;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;124;561,6701291914877;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;125;560,4037137605795;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;126;634,6996381886748;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;127;560,7684705724595;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;128;544,4137382656832;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;129;546,6845441026211;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;130;460,3097374714909;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;131;637,7464948077363;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;132;571,3158801223956;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;133;430,96180234555305;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;134;317,959480354034;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;135;403,4074861519136;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;136;342,24287610032076;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;137;321,64585487653613;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;138;259,73593055022957;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;139;294,8877587813816;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;140;225,70943132572955;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;141;267,51743845526136;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;142;196,03515636359901;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;143;244,75695824197442;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;144;229,72789884975785;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;145;203,63646876152677;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;146;189,88088732282444;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;147;156,8579027064786;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;148;225,86404291619976;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;149;330,81644805997985;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;150;403,23725287000735;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;151;338,85173099115576;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;152;196,7009379291351;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;153;213,28332635272034;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;154;387,3779062192254;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;155;342,90525702270344;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;156;651,8419616172557;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;157;443,6192619222136;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;158;775,9901546656447;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;159;372,73475553047416;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;160;549,7221309491116;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;161;562,1819611502115;True;;;;;
6;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;162;962,845494023581;False;;162;106,71805572509766;False;True
7;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;163;996,9162548736452;False;;162;5,595221996307373;True;
7;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;164;952,5294102784904;False;;162;12,184142112731934;True;
7;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;165;607,5796010955547;True;;;;;
7;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;166;669,8971768014645;True;;;;;
7;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;167;768,1146261260473;True;;;;;
7;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;168;834,3569613517468;False;;162;31,688461303710938;True;
7;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;169;419,9134535547181;True;;;;;
7;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;170;477,8639764896847;True;;;;;
7;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;171;672,8044706777448;True;;;;;
7;C:\Users\gbo10\Dropbox\research videos\focal length calibration\GX010226_wby2Q0Mm2dynp_0_1724054047105,MP4;172;856,6577472355319;False;;162;24,783838272094727;True;
