image_name,prawn_id,meas_1,meas_2,meas_3,avg,std,dev_pct,flag
undistorted_GX010067_33_625.jpg_gamma_obj2_cropped0.730074_0.668993,1.jpg,194.4865,198.0101,192.3538,196.2483,2.0,OK

undistorted_GX010067_33_625.jpg_gamma_obj2_cropped0.730074_0.668993,1.jpg,205.7984,202.4105,205.8665,204.1045,0.9,OK

undistorted_GX010068_26_666.jpg_gamma_obj2_cropped0.644743_0.8728269999999999,1.jpg,218.5154,212.5112,218.1972,215.5133,1.2,OK

undistorted_GX010069_19_191.jpg_gamma_obj2_cropped0.680402_0.8831689999999999,1.jpg,206.4946,208.8851,203.9608,207.6898,1.8,OK

undistorted_GX010073_42_695.jpg_gamma_obj2_cropped0.10033300000000002_0.0908068,1.jpg,159.2011,160.6113,156.9235,159.9062,1.9,OK

undistorted_GX010073_55_1014.jpg_gamma_obj2_cropped0.577343_0.508345,1.jpg,189.0661,190,194.0412,189.5331,2.4,OK

undistorted_GX010077_14_237.jpg_gamma_obj2_cropped0.369629_0.12261,1.jpg,133.015,135.7682,136.0588,134.3916,1.2,OK

undistorted_GX010080_157_2283.jpg_gamma_obj2_cropped0.235209_0.123212,1.jpg,173.2195,170.6019,173.6001,171.9107,1.0,OK

undistorted_GX010080_193_2640.jpg_gamma_obj2_cropped0.610808_0.498642,1.jpg,207.5885,205.9126,203.1059,206.7506,1.8,OK

undistorted_GX010080_193_2640.jpg_gamma_obj7_cropped0.281944_0.396994,1.jpg,121.0372,120.8801,120.8056,120.9586,0.1,OK

undistorted_GX010080_237_3366.jpg_gamma_obj2_cropped0.536768_0.147128,1.jpg,233.2574,230.8008,232.7101,232.0291,0.3,OK

undistorted_GX010080_238_3392.jpg_gamma_obj2_cropped0.769997_0.339013,1.jpg,218.0092,216.3932,218.33,217.2012,0.5,OK

undistorted_GX010082_236_3137.jpg_gamma_obj2_cropped0.05702410000000001_0.264227,1.jpg,136.4734,139.7426,138.4522,138.108,0.2,OK

undistorted_GX010082_65_1070.jpg_gamma_obj2_cropped0.700407_0.878715,1.jpg,192.2602,192.3746,190.0237,192.3174,1.2,OK

undistorted_GX010082_8_59.jpg_gamma_obj2_cropped0.755945_0.47075700000000004,1.jpg,272.6169,269.8463,269.3121,271.2316,0.7,OK

undistorted_GX010084_130_1748.jpg_gamma_obj2_cropped0.357819_0.4446010000000001,1.jpg,174.8885,171.4934,172.2005,173.191,0.6,OK

undistorted_GX010084_30_344.jpg_gamma_obj2_cropped0.207125_0.521242,1.jpg,198.0808,196.9772,200.2623,197.529,1.4,OK

undistorted_GX010085_261_3610.jpg_gamma_obj2_cropped0.652377_0.435178,1.jpg,213.6001,217.0576,210.0595,215.3288,2.4,OK

undistorted_GX010085_263_3738.jpg_gamma_obj2_cropped0.506432_0.382421,1.jpg,190.1631,195.6553,192.2108,192.9092,0.4,OK

undistorted_GX010088_262_3712.jpg_gamma_obj2_cropped0.0832966_0.156131,1.jpg,235.5101,234.4376,230.2564,234.9739,2.0,OK

undistorted_GX010088_327_4364.jpg_gamma_obj2_cropped0.0898486_0.872778,1.jpg,268.2257,270.9852,264.4617,269.6054,1.9,OK

undistorted_GX010089_11_236.jpg_gamma_obj2_cropped0.49302100000000004_0.456011,1.jpg,130.1384,128.0352,130.2997,129.0868,0.9,OK

undistorted_GX010091_5_149.jpg_gamma_obj2_cropped0.107193_0.133569,1.jpg,110.3857,109.11,112.9248,109.7479,2.9,OK

undistorted_GX010097_105_1651.jpg_gamma_obj2_cropped0.696019_0.307528,1.jpg,219.3855,224.2231,225.2687,221.8043,1.6,OK

undistorted_GX010097_32_528.jpg_gamma_obj2_cropped0.8317550000000001_0.863504,1.jpg,213.4315,212.6405,212.7769,213.036,0.1,OK

undistorted_GX010097_60_1080.jpg_gamma_obj2_cropped0.496912_0.391393,1.jpg,217.4419,216.4532,214.0327,216.9476,1.3,OK

undistorted_GX010102_9_165.jpg_gamma_obj2_cropped0.4502630000000001_0.499096,1.jpg,111.7587,109.7862,110.3902,110.7724,0.3,OK

undistorted_GX010152_36_378.jpg_gamma_obj2_cropped0.73965_0.810014,1.jpg,232.1314,230.0543,229.8695,231.0929,0.5,OK

undistorted_GX010155_18_219.jpg_gamma_obj2_cropped0.572885_0.834396,1.jpg,206.2862,203.0887,205.5262,204.6874,0.4,OK

