image_name,prawn_id,meas_1,meas_2,meas_3,avg,std,dev_pct,flag,base_image_name,camera_frame,scale_factor,scaled_meas_1,scaled_meas_2,scaled_meas_3,scaled_avg,measurement_type
undistorted_GX010082_8_59.jpg_gamma_obj3_cropped0.320508_0.590259,1.jpg,608.7076,606.0008,593.2529,607.3542,2.3,OK,,undistorted_GX010082_8_59.jpg_gamma,GX010082_8_59,0.19187965308158725,116.79860311612558,116.27922327116434,113.83316064164556,116.53891319364496,total
undistorted_GX010084_130_1748.jpg_gamma_obj3_cropped0.731519_0.587507,1.jpg,840.8091,832.7353,835.4639,836.7722,0.2,OK,,undistorted_GX010084_130_1748.jpg_gamma,GX010084_130_1748,0.18221574344023322,153.2086552478134,151.73748177842566,152.23467565597667,152.47306851311953,total
undistorted_GX010084_30_344.jpg_gamma_obj3_cropped0.03599_0.301817,1.jpg,527.2504,527.1404,532.5082,527.1954,1.0,OK,,undistorted_GX010084_30_344.jpg_gamma,GX010084_30_344,,,,,,total
undistorted_GX010085_261_3610.jpg_gamma_obj3_cropped0.0120598_0.819504,1.jpg,717.3981,715.2797,701.7443,716.3389,2.0,OK,,undistorted_GX010085_261_3610.jpg_gamma,GX010085_261_3610,0.1733643077563191,124.37122499219859,124.00397004264762,121.65741479144272,124.1875975174231,total
undistorted_GX010085_263_3738.jpg_gamma_obj3_cropped0.522785_0.8216189999999999,1.jpg,571.26,585.5271,584.9991,578.3936,1.1,OK,,undistorted_GX010085_263_3738.jpg_gamma,GX010085_263_3738,0.17514055029160902,100.05079075958457,102.54953850464999,102.45706429409601,101.30017338914479,total
undistorted_GX010088_262_3712.jpg_gamma_obj3_cropped0.498417_0.390083,1.jpg,536.5743,545.6006,536.5743,541.0875,0.8,OK,,undistorted_GX010088_262_3712.jpg_gamma,GX010088_262_3712,0.1953468383114219,104.8180930241644,106.58135219081478,104.8180930241644,105.6997323748315,total
undistorted_GX010088_327_4364.jpg_gamma_obj3_cropped0.307725_0.365175,1.jpg,756.2143,749.0808,743.0814,752.6475,1.3,OK,,undistorted_GX010088_327_4364.jpg_gamma,GX010088_327_4364,0.19425774117098565,146.9004817591981,145.51474416255485,144.34931427017366,146.20760324798943,total
undistorted_GX010089_11_236.jpg_gamma_obj3_cropped0.651187_0.840038,1.jpg,328.8662,320.601,321.9084,324.7336,0.9,OK,,undistorted_GX010089_11_236.jpg_gamma,GX010089_11_236,0.18284209756454325,60.13058582608059,58.61935932129013,58.858407079646014,59.37497257368537,total
undistorted_GX010090_132_1852.jpg_gamma_obj3_cropped0.0275858_0.520023,1.jpg,666.0691,672.3883,685.1752,669.2287,2.4,OK,,undistorted_GX010090_132_1852.jpg_gamma,GX010090_132_1852,0.17886847800812064,119.13876616523872,120.26907185146761,122.55624519290967,119.70391900835317,total
undistorted_GX010091_5_149.jpg_gamma_obj3_cropped0.162995_0.491598,1.jpg,450.2899,446.4101,453.6353,448.35,1.2,OK,,undistorted_GX010091_5_149.jpg_gamma,GX010091_5_149,0.19228920296125374,86.58588597250265,85.83984232285357,87.22917027208922,86.21286414767812,total
undistorted_GX010094_24_430.jpg_gamma_obj3_cropped0.105963_0.670068,1.jpg,538.6771,547.9352,553.9251,543.3061,2.0,OK,,undistorted_GX010094_24_430.jpg_gamma,GX010094_24_430,0.17645086725601256,95.0500414659538,96.68364124009669,97.74056428987349,95.86683253048189,total
undistorted_GX010094_9_129.jpg_gamma_obj3_cropped0.0120026_0.0812375,1.jpg,376.3469,370.3255,381.1365,373.3362,2.1,OK,,undistorted_GX010094_9_129.jpg_gamma,GX010094_9_129,0.1727205209250911,65.00283261654317,63.96281327184482,65.83009482356599,64.482822944194,total
undistorted_GX010097_105_1651.jpg_gamma_obj3_cropped0.839268_0.685718,1.jpg,671.193,679.3997,674.3827,675.2964,0.1,OK,,undistorted_GX010097_105_1651.jpg_gamma,GX010097_105_1651,0.1779517750689563,119.43998576385798,120.90038259631639,120.00759854079543,120.17019307767593,total
undistorted_GX010097_32_528.jpg_gamma_obj3_cropped0.4180380000000001_0.664201,1.jpg,650.5398,661.1543,664.7022,655.847,1.4,OK,,undistorted_GX010097_32_528.jpg_gamma,GX010097_32_528,0.18248508184455922,118.71380864614319,120.65079654738227,121.29823536925856,119.68229347250863,total
undistorted_GX010097_60_1080.jpg_gamma_obj3_cropped0.284325_0.637667,1.jpg,688.1424,690.0725,688.1046,689.1074,0.1,OK,,undistorted_GX010097_60_1080.jpg_gamma,GX010097_60_1080,0.1960054097493091,134.87963307787297,135.2579431192301,134.87222407338444,135.06877829828105,total
undistorted_GX010102_9_165.jpg_gamma_obj3_cropped0.167656_0.431313,1.jpg,383.9284,379.3481,376.6218,381.6383,1.3,OK,,undistorted_GX010102_9_165.jpg_gamma,GX010102_9_165,0.1898109482954977,72.87381368157315,72.00442259509528,71.48694100675728,72.43912762888164,total
undistorted_GX010155_18_219.jpg_gamma_obj3_cropped0.104707_0.103039,1.jpg,593.2832,590.3389,578.8307,591.8111,2.2,OK,,undistorted_GX010155_18_219.jpg_gamma,GX010155_18_219,0.13673530779117785,81.12276095933493,80.72017119260535,79.14659392348292,80.92147291273554,total
undistorted_GX010155_78_1170.jpg_gamma_obj3_cropped0.285835_0.23510299999999998,1.jpg,555.9721,551.1633,541.1285,553.5677,2.2,OK,,undistorted_GX010155_78_1170.jpg_gamma,GX010155_78_1170,0.13117334557617893,72.9287204040139,72.29793401980719,70.98163573161935,72.61332721191054,total
undistorted_GX010157_177_2665.jpg_gamma_obj3_cropped0.983424_0.108256,1.jpg,672.3935,670.1597,670.3223,671.2766,0.1,OK,,undistorted_GX010157_177_2665.jpg_gamma,GX010157_177_2665,0.14038831407673627,94.39618986115597,94.08259044517136,94.10541758504024,94.23939015316367,total
undistorted_GX010157_68_883_obj3_cropped0.585591_0.201397,1.jpg,582.0928,594.4014,585.2265,588.2471,0.5,OK,,,GX010157_68_883,0.15586034912718205,90.72518703241896,92.64360972568578,91.2136066084788,91.68439837905238,total
undistorted_GX010173_75_922.jpg_gamma_obj3_cropped0.98267_0.134134,1.jpg,821.0755,824.2912,822.1587,822.6834,0.1,OK,,undistorted_GX010173_75_922.jpg_gamma,GX010173_75_922,0.1466555208470823,120.41525510727853,120.88685526566648,120.57411236746007,120.65106251924855,total
undistorted_GX010177_232_3047_obj3_cropped0.45725_0.40173,1.jpg,1327.7293,1359.1707,1317.6767,1343.45,1.9,OK,,,GX010177_232_3047,0.11915116708568159,158.20049566885504,161.9467751736628,157.00271664660954,160.07363542125893,total
undistorted_GX010178_189_3987.jpg_gamma_obj3_cropped0.928445_0.303228,1.jpg,752.0007,746.6438,758.0059,749.3222,1.2,OK,,undistorted_GX010178_189_3987.jpg_gamma,GX010178_189_3987,0.13704262025489927,103.05614636151844,102.32202274907497,103.87911470467316,102.68907770316568,total
undistorted_GX010179_200_3927.jpg_gamma_obj3_cropped0.9733329999999999_0.3867610000000001,1.jpg,656.4785,647.2156,643.2045,651.847,1.3,OK,,undistorted_GX010179_200_3927.jpg_gamma,GX010179_200_3927,0.13422098142381617,88.11318855363471,86.86991302480403,86.33153924621497,87.49154407817029,total
undistorted_GX010179_88_1697.jpg_gamma_obj3_cropped0.872223_0.270992,1.jpg,700.1785,704.8986,693.2662,702.5386,1.3,OK,,undistorted_GX010179_88_1697.jpg_gamma,GX010179_88_1697,0.1322314049586777,92.5855867768595,93.20973223140496,91.67156363636364,92.89766611570248,total
undistorted_GX010180_99_1788_obj3_cropped0.676345_0.24528800000000003,1.jpg,441.2811,428.9394,432.6037,435.1102,0.6,OK,,,GX010180_99_1788,0.12476450699305061,55.05621888685106,53.51641277089493,53.97358735386957,54.286309590647654,total
undistorted_GX010183_37_685.jpg_gamma_obj3_cropped0.9867869999999999_0.654527,1.jpg,746.1046,753.3021,735.0483,749.7033,2.0,OK,,undistorted_GX010183_37_685.jpg_gamma,GX010183_37_685,0.1381081939591476,103.04315881061224,104.03719253663321,101.51619318574173,103.54016876821304,total
undistorted_GX010068_26_666.jpg_gamma_obj4_cropped0.947021_0.615636,1.jpg,476.6655,474.7736,472.7811,475.7196,0.6,OK,,undistorted_GX010068_26_666.jpg_gamma,GX010068_26_666,0.19067594622938314,90.88864524740202,90.52790542473066,90.1479836018686,90.70828486986366,total
undistorted_GX010069_19_191.jpg_gamma_obj4_cropped0.0367678_0.701098,1.jpg,600.5764,604.3046,602.0831,602.4405,0.1,OK,,undistorted_GX010069_19_191.jpg_gamma,GX010069_19_191,0.17935932847867417,107.71897980413962,108.3876672525738,107.98922050435841,108.05332352835671,total
undistorted_GX010073_55_1014.jpg_gamma_obj4_cropped0.0451732_0.850874,1.jpg,547.0576,556.3596,544.621,551.7086,1.3,OK,,undistorted_GX010073_55_1014.jpg_gamma,GX010073_55_1014,0.17378308395460787,95.06935682880629,96.68588707575205,94.64591696644248,95.87762195227918,total
undistorted_GX010080_157_2283.jpg_gamma_obj4_cropped0.8170660000000001_0.443111,1.jpg,579.8276,579.0371,583.9452,579.4323,0.8,OK,,undistorted_GX010080_157_2283.jpg_gamma,GX010080_157_2283,0.17417961401797533,100.99414756496898,100.85645858008779,101.7113495436494,100.92529436354769,total
undistorted_GX010080_193_2640.jpg_gamma_obj4_cropped0.842643_0.81306,1.jpg,715.1867,706.6116,701.6552,710.8992,1.3,OK,,undistorted_GX010080_193_2640.jpg_gamma,GX010080_193_2640,0.18928280744259998,135.37254642160852,133.74942741950747,132.81126611269897,134.56099638469837,total
undistorted_GX010080_193_2640.jpg_gamma_obj9_cropped0.70317_0.8826800000000001,1.jpg,460.1087,469.9809,462.4478,465.0448,0.6,OK,,undistorted_GX010080_193_2640.jpg_gamma,GX010080_193_2640,0.18928280744259998,87.09066646476501,88.95930419639984,87.53341787965398,88.02498533058242,total
undistorted_GX010080_237_3366.jpg_gamma_obj4_cropped0.278897_0.164793,1.jpg,787.5532,772.8182,782.6238,780.1857,0.3,OK,,undistorted_GX010080_237_3366.jpg_gamma,GX010080_237_3366,0.1863307743906984,146.74539762987257,143.99981366922563,145.82689871059105,145.3726056495491,total
undistorted_GX010080_238_3392.jpg_gamma_obj4_cropped0.267531_0.550144,1.jpg,504.0675,499.6489,503.3021,501.8582,0.3,OK,,undistorted_GX010080_238_3392.jpg_gamma,GX010080_238_3392,0.18067173752009974,91.07075105241287,90.27243491300656,90.93246490451499,90.67159298270973,total
undistorted_GX010082_236_3137.jpg_gamma_obj4_cropped0.160209_0.848813,1.jpg,403.1935,407.4617,402.046,405.3276,0.8,OK,,undistorted_GX010082_236_3137.jpg_gamma,GX010082_236_3137,0.19228920296125374,77.52975675415826,78.35048553023748,77.30910489376022,77.94012114219787,total
undistorted_GX010082_8_59.jpg_gamma_obj4_cropped0.367919_0.134287,1.jpg,764.7692,746.6217,760.5314,755.6955,0.6,OK,,undistorted_GX010082_8_59.jpg_gamma,GX010082_8_59,0.19187965308158725,146.743648783483,143.26151277918493,145.93050118965385,145.00259037531663,total
undistorted_GX010084_130_1748.jpg_gamma_obj4_cropped0.727473_0.919685,1.jpg,480.8347,477.3468,493.0365,479.0908,2.9,OK,,undistorted_GX010084_130_1748.jpg_gamma,GX010084_130_1748,0.18221574344023322,87.6156523323615,86.98010204081632,89.83901239067055,87.29788629737608,total
undistorted_GX010084_30_344.jpg_gamma_obj4_cropped0.361298_0.7201640000000001,1.jpg,819.9146,828.2705,810.5307,824.0926,1.6,OK,,undistorted_GX010084_30_344.jpg_gamma,GX010084_30_344,,,,,,total
undistorted_GX010085_263_3738.jpg_gamma_obj4_cropped0.103907_0.48202,1.jpg,643.7919,637.5014,641.2488,640.6466,0.1,OK,,undistorted_GX010085_263_3738.jpg_gamma,GX010085_263_3738,0.17514055029160902,112.75406763928054,111.65234600767116,112.30866770583393,112.20319806644834,total
undistorted_GX010088_262_3712.jpg_gamma_obj4_cropped0.589329_0.508396,1.jpg,761.9816,768.5024,761.4145,765.242,0.5,OK,,undistorted_GX010088_262_3712.jpg_gamma,GX010088_262_3712,0.1953468383114219,148.85069641147857,150.1245140747397,148.73991521947215,149.48760524310913,total
undistorted_GX010088_327_4364.jpg_gamma_obj4_cropped0.934352_0.7500569999999999,1.jpg,635.0591,639.7038,651.6962,637.3814,2.2,OK,,undistorted_GX010088_327_4364.jpg_gamma,GX010088_327_4364,0.19425774117098565,123.36514627607909,124.26741520649597,126.5970317417149,123.81627102840048,total
undistorted_GX010091_5_149.jpg_gamma_obj4_cropped0.465435_0.828935,1.jpg,244.8612,244.2335,237.3563,244.5473,2.9,OK,,undistorted_GX010091_5_149.jpg_gamma,GX010091_5_149,0.19228920296125374,47.084164984136144,46.96346505143736,45.641053744832234,47.023805403326605,total
undistorted_GX010094_24_430.jpg_gamma_obj4_cropped0.95082_0.0368547,1.jpg,491.7977,486.5758,491.1018,489.1868,0.4,OK,,undistorted_GX010094_24_430.jpg_gamma,GX010094_24_430,0.17645086725601256,86.77813067951229,85.85672189578811,86.65533852098883,86.31743511019356,total
undistorted_GX010094_9_129.jpg_gamma_obj4_cropped0.0126351_0.138594,1.jpg,631.6486,650.4921,639.5123,641.0704,0.2,OK,,undistorted_GX010094_9_129.jpg_gamma,GX010094_9_129,0.1727205209250911,109.0986752336045,112.35333436965647,110.45689759400314,110.72601343765652,total
undistorted_GX010097_105_1651.jpg_gamma_obj4_cropped0.361085_0.112188,1.jpg,491.9278,482.5899,478.3513,487.2589,1.8,OK,,undistorted_GX010097_105_1651.jpg_gamma,GX010097_105_1651,0.1779517750689563,87.53942521576651,85.87772933535011,85.12346294154283,86.70858617314707,total
undistorted_GX010097_60_1080.jpg_gamma_obj4_cropped0.8483120000000001_0.705155,1.jpg,473.8576,480.5632,474.9747,477.2104,0.5,OK,,undistorted_GX010097_60_1080.jpg_gamma,GX010097_60_1080,0.1960054097493091,92.87865305082421,94.19298692643918,93.09761069405516,93.5358199886317,total
undistorted_GX010157_177_2665.jpg_gamma_obj4_cropped0.943187_0.950591,1.jpg,517.5684,524.8638,519.2003,521.2161,0.4,OK,,undistorted_GX010157_177_2665.jpg_gamma,GX010157_177_2665,0.14038831407673627,72.66055509539387,73.68474400190928,72.88965478513569,73.17264954865158,total
undistorted_GX010173_75_922.jpg_gamma_obj4_cropped0.9760539999999999_0.111248,1.jpg,652.9931,648.701,641.63,650.8471,1.4,OK,,undistorted_GX010173_75_922.jpg_gamma,GX010173_75_922,0.1466555208470823,95.7650431900509,95.13558302902314,94.09858184111341,95.45032044231306,total
undistorted_GX010177_232_3047_obj4_cropped0.641589_0.505879,1.jpg,686.5625,679.694,681.6927,683.1283,0.2,OK,,,GX010177_232_3047,0.11915116708568159,81.80472315226326,80.98633336113525,81.2244807987894,81.39553421425761,total
undistorted_GX010178_189_3987.jpg_gamma_obj4_cropped0.901344_0.3982319999999999,1.jpg,547.9498,553.9404,547.1901,550.9451,0.7,OK,,undistorted_GX010178_189_3987.jpg_gamma,GX010178_189_3987,0.13704262025489927,75.092476360148,75.913443881047,74.98836508154037,75.5029601205975,total
undistorted_GX010180_99_1788_obj4_cropped0.126837_0.979996,1.jpg,836.0861,819.3815,816.0098,827.7338,1.4,OK,,,GX010180_99_1788,0.12476450699305061,104.31387007024242,102.22972888672629,101.80906039849783,103.27179947848435,total
undistorted_GX010067_33_625.jpg_gamma_obj2_cropped0.730074_0.668993,1.jpg,623.2439,612.2777,619.7322,617.7608,0.3,OK,,undistorted_GX010067_33_625.jpg_gamma,GX010067_33_625,0.18432500184325,114.87943301629434,112.85808818108087,114.2321389073214,113.8687605986876,total
undistorted_GX010067_33_625.jpg_gamma_obj2_cropped0.730074_0.668993,1.jpg,623.2439,612.2777,619.7322,617.7608,0.3,OK,,undistorted_GX010067_33_625.jpg_gamma,GX010067_33_625,0.1886045151920937,117.54661360592974,115.47833877143019,116.88429112992966,116.51247618867997,total
undistorted_GX010068_26_666.jpg_gamma_obj2_cropped0.644743_0.8728269999999999,1.jpg,756.1911,764.0157,760.6083,760.1034,0.1,OK,,undistorted_GX010068_26_666.jpg_gamma,GX010068_26_666,0.19067594622938314,144.18745352273808,145.67941653160452,145.02970731242252,144.9334350271713,total
undistorted_GX010069_19_191.jpg_gamma_obj2_cropped0.680402_0.8831689999999999,1.jpg,728.1566,735.2911,735.3707,731.7238,0.5,OK,,undistorted_GX010069_19_191.jpg_gamma,GX010069_19_191,0.17935932847867417,130.60167880331457,131.88131793234567,131.89559493489256,131.24148939986367,total
undistorted_GX010073_42_695.jpg_gamma_obj2_cropped0.10033300000000002_0.0908068,1.jpg,521.0461,517.6534,525.1019,519.3497,1.1,OK,,undistorted_GX010073_42_695.jpg_gamma,GX010073_42_695,0.1969201685636643,102.60448584143988,101.93639478555394,103.40315466110039,102.27043046748848,total
undistorted_GX010073_55_1014.jpg_gamma_obj2_cropped0.577343_0.508345,1.jpg,623.5543,641.2488,636.4542,632.4016,0.6,OK,,undistorted_GX010073_55_1014.jpg_gamma,GX010073_55_1014,0.17378308395460787,108.36318926715674,111.43819404619154,110.6049736718628,109.90070034582835,total
undistorted_GX010077_14_237.jpg_gamma_obj2_cropped0.369629_0.12261,1.jpg,498.3423,502.2211,507.5047,500.2817,1.4,OK,,undistorted_GX010077_14_237.jpg_gamma,GX010077_14_237,0.17037516611578696,84.90515214502334,85.56600333935324,86.46619756704263,85.2355777421883,total
undistorted_GX010080_157_2283.jpg_gamma_obj2_cropped0.235209_0.123212,1.jpg,752.0007,767.4907,752.4307,759.7457,1.0,OK,,undistorted_GX010080_157_2283.jpg_gamma,GX010080_157_2283,0.17417961401797533,130.98319166724727,133.6812338883857,131.058088901275,132.3322127778165,total
undistorted_GX010080_157_2283.jpg_gamma_obj7_cropped0.7981360000000001_0.876279,1.jpg,731.0027,722.5407,727.9258,726.7717,0.2,OK,,undistorted_GX010080_157_2283.jpg_gamma,GX010080_157_2283,0.17417961401797533,127.3257681320978,125.85186023827771,126.7898348777259,126.58881418518776,total
undistorted_GX010080_193_2640.jpg_gamma_obj2_cropped0.610808_0.498642,1.jpg,662.6749,668.8617,656.4998,665.7683,1.4,OK,,undistorted_GX010080_193_2640.jpg_gamma,GX010080_193_2640,0.18928280744259998,125.43296549374419,126.60402036683008,124.26412522950541,126.01849293028712,total
undistorted_GX010080_193_2640.jpg_gamma_obj7_cropped0.281944_0.396994,1.jpg,526.6166,529.9972,533.3414,528.3069,1.0,OK,,undistorted_GX010080_193_2640.jpg_gamma,GX010080_193_2640,0.18928280744259998,99.67946849387668,100.31935795271716,100.95235751736669,99.99941322329693,total
undistorted_GX010080_212_2954.jpg_gamma_obj2_cropped0.675773_0.9642879999999999,1.jpg,646.7457,641.838,650.3691,644.2918,0.9,OK,,undistorted_GX010080_212_2954.jpg_gamma,GX010080_212_2954,0.18744142455482662,121.22693533270855,120.3070290534208,121.90611059044049,120.76697282099344,total
undistorted_GX010080_237_3366.jpg_gamma_obj2_cropped0.536768_0.147128,1.jpg,858.5389,861.5916,855.4841,860.0652,0.5,OK,,undistorted_GX010080_237_3366.jpg_gamma,GX010080_237_3366,0.1863307743906984,159.9722180815384,160.54103003652085,159.40301483192965,160.25661474249088,total
undistorted_GX010080_238_3392.jpg_gamma_obj2_cropped0.769997_0.339013,1.jpg,614.044,620.3781,617.256,617.211,0.0,OK,,undistorted_GX010080_238_3392.jpg_gamma,GX010080_238_3392,0.18067173752009974,110.94039639379213,112.0847892464182,111.52071401470668,111.51258378651828,total
undistorted_GX010080_238_3392.jpg_gamma_obj7_cropped0.7308_0.776331,1.jpg,839.869,820.3566,834.5945,830.1128,0.5,OK,,undistorted_GX010080_238_3392.jpg_gamma,GX010080_238_3392,0.18067173752009974,151.74059151926866,148.21525230808146,150.78763843971888,149.97792191367506,total
undistorted_GX010082_236_3137.jpg_gamma_obj2_cropped0.05702410000000001_0.264227,1.jpg,526.4466,516.4,513.4832,521.4233,1.5,OK,,undistorted_GX010082_236_3137.jpg_gamma,GX010082_236_3137,0.19228920296125374,101.22999711566196,99.29814440919142,98.73727526199404,100.2640707624267,total
undistorted_GX010082_53_796.jpg_gamma_obj2_cropped0.7874280000000001_0.593423,1.jpg,447.8661,438.3081,442.3302,443.0871,0.2,OK,,undistorted_GX010082_53_796.jpg_gamma,GX010082_53_796,0.1973515423023031,88.3870655799175,86.5007795385921,87.29454717688618,87.4439225592548,total
undistorted_GX010082_65_1070.jpg_gamma_obj2_cropped0.700407_0.878715,1.jpg,754.0,753.0106,742.033,753.5053,1.5,OK,,undistorted_GX010082_65_1070.jpg_gamma,GX010082_65_1070,0.1886756853644271,142.26146676477805,142.07479104167848,140.00358483802194,142.16812890322825,total
undistorted_GX010082_8_59.jpg_gamma_obj2_cropped0.755945_0.47075700000000004,1.jpg,746.0965,751.3641,744.5079,748.7303,0.6,OK,,undistorted_GX010082_8_59.jpg_gamma,GX010082_8_59,0.19187965308158725,143.16073758538647,144.17148284595902,142.85591756850104,143.66611021567275,total
undistorted_GX010084_130_1748.jpg_gamma_obj2_cropped0.357819_0.4446010000000001,1.jpg,557.3096,548.6575,555.3251,552.9835,0.4,OK,,undistorted_GX010084_130_1748.jpg_gamma,GX010084_130_1748,0.18221574344023322,101.550583090379,99.97403425655976,101.18897594752187,100.76229956268222,total
undistorted_GX010084_30_344.jpg_gamma_obj2_cropped0.207125_0.521242,1.jpg,694.8093,698.6444,697.5213,696.7269,0.1,OK,,undistorted_GX010084_30_344.jpg_gamma,GX010084_30_344,,,,,,total
undistorted_GX010085_261_3610.jpg_gamma_obj2_cropped0.652377_0.435178,1.jpg,718.5458,724.4667,728.2225,721.5062,0.9,OK,,undistorted_GX010085_261_3610.jpg_gamma,GX010085_261_3610,0.1733643077563191,124.57019520821052,125.5966679380049,126.2477896050761,125.08342290489233,total
undistorted_GX010085_263_3738.jpg_gamma_obj2_cropped0.506432_0.382421,1.jpg,678.5779,684.9467,696.563,681.7623,2.2,OK,,undistorted_GX010085_263_3738.jpg_gamma,GX010085_263_3738,0.17514055029160902,118.84650682172443,119.96194195842163,121.99642713277406,119.40422439007304,total
undistorted_GX010088_262_3712.jpg_gamma_obj2_cropped0.0832966_0.156131,1.jpg,734.8911,727.6435,725.6783,731.2673,0.8,OK,,undistorted_GX010088_262_3712.jpg_gamma,GX010088_262_3712,0.1953468383114219,143.558652888203,142.14285714285714,141.75896153620752,142.85075501553007,total
undistorted_GX010088_327_4364.jpg_gamma_obj2_cropped0.0898486_0.872778,1.jpg,734.2929,738.0312,736.3647,736.162,0.0,OK,,undistorted_GX010088_327_4364.jpg_gamma,GX010088_327_4364,0.19425774117098565,142.64208011189245,143.36827382571195,143.0445433000505,143.00516725591515,total
undistorted_GX010089_11_236.jpg_gamma_obj2_cropped0.49302100000000004_0.456011,1.jpg,429.6941,428.5464,424.9729,429.1202,1.0,OK,,undistorted_GX010089_11_236.jpg_gamma,GX010089_11_236,0.18284209756454325,78.5661705551086,78.35632267973378,77.70293644408689,78.46123747531631,total
undistorted_GX010090_132_1852.jpg_gamma_obj2_cropped0.4200920000000001_0.41218099999999996,1.jpg,361.7071,357.7988,361.5356,359.7529,0.5,OK,,undistorted_GX010090_132_1852.jpg_gamma,GX010090_132_1852,0.17886847800812064,64.6979984617311,63.99892678913196,64.6673225177527,64.34845368200763,total
undistorted_GX010091_5_149.jpg_gamma_obj2_cropped0.107193_0.133569,1.jpg,378.4706,378.431,383.471,378.4508,1.3,OK,,undistorted_GX010091_5_149.jpg_gamma,GX010091_5_149,0.19228920296125374,72.77581001826748,72.76819536583021,73.73733294875493,72.77200269204884,total
