undistorted_GX010094_163_2312.jpg_gamma_obj0_cropped0.390596_0.828977,1.jpg,735.0565,733.5285,718.6793,734.2925,2.1,OK

undistorted_GX010094_24_430.jpg_gamma_obj0_cropped0.259376_0.540894,1.jpg,684.4852,678.1622,689.6376,681.3237,1.2,OK

undistorted_GX010094_93_1258.jpg_gamma_obj0_cropped0.375379_0.184899,1.jpg,694.6308,699.6342,709.7774,697.1325,1.8,OK

undistorted_GX010094_9_129.jpg_gamma_obj0_cropped0.387875_0.717031,1.jpg,578.2214,574.7295,575.0869,576.4755,0.2,OK

undistorted_GX010096_107_1571.jpg_gamma_obj0_cropped0.574301_0.46668699999999996,1.jpg,540.0491,550.8539,545.6308,545.4515,0.0,OK

undistorted_GX010097_105_1651.jpg_gamma_obj0_cropped0.878674_0.21296999999999996,1.jpg,918.7736,943.3054,919.9576,931.0395,1.2,OK

undistorted_GX010097_105_1651.jpg_gamma_obj5_cropped0.976168_0.8742189999999999,1.jpg,368.0014,378.4508,366.8951,373.2261,1.7,OK

undistorted_GX010097_124_1870.jpg_gamma_obj0_cropped0.267264_0.7945769999999999,1.jpg,627.5062,617.2876,609.2159,622.3969,2.1,OK

undistorted_GX010097_32_528.jpg_gamma_obj0_cropped0.691401_0.0580572,1.jpg,717.4733,701.8732,727.7946,709.6733,2.6,OK

undistorted_GX010097_60_1080.jpg_gamma_obj0_cropped0.67413_0.764166,1.jpg,657.0944,647.5562,660.6936,652.3253,1.3,OK

undistorted_GX010101_12_173.jpg_gamma_obj0_cropped0.613399_0.332871,1.jpg,874.6428,897.6347,889.737,886.1387,0.4,OK

undistorted_GX010102_50_1396.jpg_gamma_obj0_cropped0.742883_0.283068,1.jpg,708.4547,707.7231,720.0806,708.0889,1.7,OK

undistorted_GX010102_9_165.jpg_gamma_obj0_cropped0.42886599999999997_0.855079,1.jpg,365.6009,369.2425,365.9208,367.4217,0.4,OK

undistorted_GX010105_28_816.jpg_gamma_obj0_cropped0.76104_0.157493,1.jpg,582.8182,573.0977,584.3911,577.9579,1.1,OK

undistorted_GX010152_36_378.jpg_gamma_obj0_cropped0.553346_0.115344,1.jpg,876.097,891.709,895.659,883.903,1.3,OK

undistorted_GX010155_18_219.jpg_gamma_obj0_cropped0.8368640000000002_0.380969,1.jpg,924.3116,917.1805,928.5559,920.746,0.8,OK

undistorted_GX010155_78_1170.jpg_gamma_obj0_cropped0.582788_0.23640899999999998,1.jpg,912.7387,926.2764,919.0974,919.5076,0.0,OK

undistorted_GX010157_160_2259_obj0_cropped0.39966599999999997_0.186041,1.jpg,752.553,770.5011,776.693,761.5271,2.0,OK

undistorted_GX010157_174_2582.jpg_gamma_obj0_cropped0.286604_0.626463,1.jpg,813.9214,826.7587,821.1121,820.3401,0.1,OK

undistorted_GX010157_177_2665.jpg_gamma_obj0_cropped0.310833_0.527406,1.jpg,934.8048,928.4934,956.7027,931.6491,2.7,OK

undistorted_GX010157_177_2665.jpg_gamma_obj5_cropped0.980096_0.09336660000000001,1.jpg,396.0202,404.0792,411.0195,400.0497,2.7,OK

