Unnamed: 0,Label,PrawnID,Avg_Length,Std_Length,Uncertainty,Length_1,Length_2,Length_3,BoundingBox_1,BoundingBox_2,BoundingBox_3,Angle_1,Angle_2,Angle_3,Scale_1,Scale_2,Scale_3,Global_Uncertainty,combined_scale,Length_bounding_box_1_1,Length_bounding_box_1_2,Length_bounding_box_2_1,Length_bounding_box_2_2,Length_bounding_box_3_1,Length_bounding_box_3_2,Length_ground_truth_annotation(mm),Length_ground_truth_annotation_pixels,pred_Distance_pixels,combined_scale_ground,id,Length_fov(mm),Height(mm),focal_RealLength(cm),Length_1_pixels,Length_2_pixels,Length_3_pixels,Pond_Type,Euclidean_Distance,MPError_fov_min,MPError_fov_max,MPError_fov_median,AbsError_fov_min,AbsError_fov_max,AbsError_fov_median,AbsError_focal_min,AbsError_focal_max,AbsError_focal_median,MPError_focal_min,MPError_focal_max,MPError_focal_median,Error_distance_mm_ground_min,Error_distance_mm_ground_max,Error_distance_mm_ground_median,Error_percentage_distance_mm_ground_min,Error_percentage_distance_mm_ground_max,Error_percentage_distance_mm_ground_median,pose_eval_iou,choice,mean_scale,pred_scale,std_length,mean_length,annotation_length_1,annotation_length_2,annotation_length_3,MPE_length1,MPE_length2,MPE_length3,mean_annotation_length,mean_pixels,diff_pixels,diff_mm,diff_scale
821,carapace:undistorted_GX010161_136_2267.jpg_gamma.jpg_gamma,Prawn_0,47.38733333333334,3.039618104667464,1.75492433096342,43.106,49.862,49.194,"(1264.0022746, 1563.9990306, 336.9974554, 116.9970856)","(1265.9977666, 1547.999236, 336.9978738, 120.997814)","(1260.0037857, 1524.0038912, 376.9974458999999, 120.9963711)",-160.953,-160.346,-162.3,82.462,71.554,80.231,0.2942581907953586,0.1172019415602467,356.7290329997949,356.7290329997949,358.0615002181879,358.0615002181879,395.9383740362787,395.9383740362787,36.65453819508002,311.96954979613,217.2857801312077,0.1174939612504923,67ee452bc8c5352390d5a4e3,25.46631530481042,400.0,25.20388475281157,355.4606972,356.7825548,394.6883814,square,217.2857801312077,40.92164593140069,48.92640627168903,48.23288347194696,17.63968469518958,24.39568469518958,23.72768469518959,17.90211524718843,24.65811524718843,23.99011524718844,41.53044877090993,49.45272000158123,48.76634395899589,6.45146180491998,13.20746180491998,12.53946180491999,14.96650537029643,26.48803057422482,25.48981950018292,0.9927368374943951,carapace_all_mean,78.08233333333334,85.32281860586397,3.722756684680498,47.38733333333334,37.831916494401064,43.599176816967606,38.88391641586544,40.92164593140069,48.926406271689025,48.232883471946955,40.10500324241137,368.97721113333336,151.69143100212565,21.92101802852292,7.240485272530634
955,carapace:undistorted_GX010175_215_2644.jpg_gamma,Prawn_0,43.782,6.524753481933244,3.767068179190107,43.036,52.12,36.19,"(3724.022442, 1224.0057585, 40.9975335, 297.0048165)","(3699.9820424, 1227.9946742, 64.998745, 372.9950266)","(3715.9796226, 1227.9938538, 36.99824580000001, 281.0010138)",82.304,80.238,82.674,69.405,72.422,78.006,0.2942581907953586,0.1094834634132468,299.8210445870708,299.8210445870708,378.616067699074,378.616067699074,283.426251340459,283.426251340459,38.2524469963933,349.3565513912685,236.9264259681241,0.1094940021707271,67ee452cc8c5352390d5a581,25.93952568911244,385.0,26.45150706117604,298.691358,377.463464,282.303714,square,236.9264259681241,28.32405170181697,50.2311479487482,39.72598362042841,10.25047431088756,26.18047431088756,17.09647431088757,9.738492938823953,25.66849293882395,16.58449293882396,26.9093477171151,49.24883526251718,38.53632525983819,2.062446996393298,13.8675530036067,4.783553003606713,5.698941686635253,26.60697045972123,11.11523608980089,0.974139179900805,carapace_all_mean,73.27766666666666,91.3379946910783,7.991158364092154,43.782000000000004,50.3359342109745,48.239009056815405,44.785856394542535,39.72598362042839,50.23114794874819,28.32405170181696,47.786933220777485,319.48617866666666,82.55975269854255,17.842474310887564,18.060328024411632
