Label,PrawnID,Avg_Length,Std_Length,Uncertainty,Length_1,Length_2,Length_3,BoundingBox_1,BoundingBox_2,BoundingBox_3,Angle_1,Angle_2,Angle_3,Scale_1,Scale_2,Scale_3,Global_Uncertainty,Length_ground_truth_annotation(mm),Length_ground_truth_annotation_pixels,pred_Distance_pixels,combined_scale,combined_scale_ground,id,Length_fov(mm),Height(mm),focal_RealLength(cm),Length_1_pixels,Length_2_pixels,Length_3_pixels,Pond_Type,Euclidean_Distance,MPError_fov_min,MPError_fov_max,MPError_fov_median,AbsError_fov_min,AbsError_fov_max,AbsError_fov_median,AbsError_focal_min,AbsError_focal_max,AbsError_focal_median,MPError_focal_min,MPError_focal_max,MPError_focal_median,Error_distance_mm_ground_min,Error_distance_mm_ground_max,Error_distance_mm_ground_median,Error_percentage_distance_mm_ground_min,Error_percentage_distance_mm_ground_max,Error_percentage_distance_mm_ground_median,pose_eval_iou,choice,mean_scale,pred_scale,std_length,sem_length,annotation_length_1,annotation_length_2,annotation_length_3,MPE_length1,MPE_length2,MPE_length3,mean_length,mean_pixels,diff_pixels,diff_mm,diff_scale
full body:undistorted_GX010152_36_378.jpg_gamma,Prawn_1,127.1096666666667,9.539441714388852,5.507599241721149,115.866,126.275,139.188,"(3839.9734954, 1979.9859726, 198.9989052, 870.9917641999999)","(3821.9918042, 1967.9987176, 198.9979218, 948.9962172)","(3827.9916612, 1963.9943946, 185.0013711, 913.0018527000001)",-77.179,-78.203,-78.593,77.006,76.694,66.843,1.230960202536279,115.117117444246,975.3990845285531,883.1676657000737,0.1180438669793979,0.1180205305399547,67ee47f323277aaaac7f6b3e,104.2525264504048,415.0,106.2838909760146,892.2377196,968.453485,930.3743484,square,883.1676657000737,10.02319364575905,25.09948670114893,17.44008992246701,11.61347354959518,34.93547354959517,22.02247354959522,9.582109023985424,32.90410902398541,19.99110902398546,8.269992080494212,23.64004729142269,15.8314068691233,0.748882555753994,24.07088255575398,11.15788255575403,0.646335038539342,17.29379153070235,8.836177038807385,0.991792036883536,body_kalkar_mean,73.51433333333334,84.71426983788406,11.683382315636736,6.745403924978183,126.66533575676611,127.18062488963324,145.92389397970663,10.023193645759065,17.440089922467,25.099486701148944,127.10966666666667,930.3551843333333,47.18751863325963,22.857140216261868,11.19993650455072
full body:undistorted_GX010177_232_3047,Prawn_0,146.2603333333334,14.9535142432213,8.63341547365472,125.159,158.02,155.602,"(1721.990611, 1115.999951, 1284.996867, 193.000038)","(1715.993334, 1111.996955, 1292.9937025, 212.9953485)","(1687.9996231, 1132.0024198, 1324.9970979, 204.9960423)",171.495,170.682,171.241,103.73,82.855,86.093,1.230960202536279,147.6393535093827,1323.456519216285,1028.16319512712,0.1116120975496682,0.111555877632316,67ee47f323277aaaac7f6c0f,114.7554508315066,385.0,114.7886560345334,1298.274307,1309.27471,1339.6242986,square,1028.16319512712,8.312266132274454,27.3791603395098,26.25065819751252,10.40354916849338,43.26454916849339,40.84654916849344,10.37034396546663,43.23134396546664,40.81334396546669,8.285735716541863,27.35814704813734,26.22931836703042,22.48035350938268,10.38064649061732,7.962646490617374,17.96143586109083,6.569197880405849,5.117316288105147,0.9775337606003817,body_kalkar_mean,90.89266666666667,89.59602247014425,18.314239878666363,10.573731323951405,127.58666916189,159.73164193063604,153.72405645247406,8.312266132274477,27.379160339509816,26.250658197512504,146.26033333333336,1315.7244385333333,287.5612434062134,31.50488250182677,1.296644196522422
full body:undistorted_GX010178_172_3604.jpg_gamma,Prawn_0,152.67,10.47155598116472,6.045755664559688,151.701,140.357,165.952,"(3359.9929657, 863.9983912, 1063.0002894, 7.0007)","(3390.020575, 858.004875, 1015.004125, 12.997775)","(3359.988306400001, 857.9961907000002, 1062.9978403, 36.9971118)",179.676,179.322,178.059,70.007,72.25,64.031,1.230960202536279,138.3745969546093,1048.903313015057,986.01712130119,0.1319182024253377,0.1319231193548751,67ee47f323277aaaac7f6c1c,130.0736062026592,455.0,130.0984255956407,1062.0131907,1014.079325,1062.6072512,square,986.01712130119,7.326598457747625,21.6197417309468,14.25659276955383,10.28339379734084,35.87839379734083,21.62739379734086,10.25857440435931,35.85357440435931,21.60257440435933,7.308915411671173,21.60478596483279,14.24023203825903,1.982403045390726,27.57740304539072,13.32640304539075,1.412400553866729,16.61769851848168,8.784650757338941,0.9917415217972528,body_kalkar_mean,68.76266666666668,75.80455021481768,12.824984483421412,7.404508243856126,149.8283475959628,145.1769291370321,163.81179631976025,14.256592769553794,7.326598457747606,21.619741730946785,152.67,1046.2332556333333,60.21613433214338,22.596393797340795,7.041883548151006
